GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
EPAS1	140.5	58.0	6.0	0.0	0.0	6.0	EPAS1 140.5
EPB41	1301.0	108.0	3.0	3.0	0.0	6.0	EPB41 1301.0
EPB41L1	52.5	49.0	4.0	0.0	0.0	4.0	EPB41L1 52.5
EPB41L2	320.5	510.0	14.0	0.0	0.0	14.0	EPB41L2 320.5
EPB41L3	55.66666666666666	26.0	0.0	0.0	0.0	0.0	EPB41L3 55.66666666666666
EPB41L4B	0.3333333333333333	14.0	1.0	0.0	0.0	1.0	EPB41L4B 0.3333333333333333
EPB42	1.8333333333333333	133.0	5.0	0.0	0.0	5.0	EPB42 1.8333333333333333
EPC1	2763.1666666666665	303.0	19.0	7.0	24.0	22.0	EPC1 2763.1666666666665
EPC2	208.66666666666663	45.0	3.0	0.0	0.0	3.0	EPC2 208.66666666666663
EPDR1	72.0	2.0	0.0	0.0	0.0	0.0	EPDR1 72.0
EPG5	762.5	169.0	3.0	0.0	0.0	3.0	EPG5 762.5
EPGN	96.66666666666669	194.0	6.0	0.0	0.0	6.0	EPGN 96.66666666666669
EPHA1	40.16666666666666	15.0	0.0	0.0	0.0	0.0	EPHA1 40.16666666666666
EPHA3	0.6666666666666666	24.0	2.0	0.0	0.0	2.0	EPHA3 0.6666666666666666
EPHA4	179.66666666666666	304.0	7.0	0.0	0.0	7.0	EPHA4 179.66666666666666
EPM2AIP1	1209.5	76.0	12.0	6.0	2.0	13.0	EPM2AIP1 1209.5
EPN2	92.33333333333331	148.0	2.0	0.0	0.0	2.0	EPN2 92.33333333333331
EPPIN	28.83333333333333	18.0	0.0	0.0	0.0	0.0	EPPIN 28.83333333333333
EPS8	325.3333333333333	91.0	4.0	0.0	1.0	4.0	EPS8 325.3333333333333
EPS8L3	6.5	21.0	0.0	0.0	0.0	0.0	EPS8L3 6.5
EPSTI1	231.83333333333331	18.0	2.0	2.0	2.0	4.0	EPSTI1 231.83333333333331
ERAL1	1409.8333333333333	67.0	5.0	0.0	3.0	5.0	ERAL1 1409.8333333333333
ERAP1	1928.8333333333333	34.0	3.0	2.0	0.0	5.0	ERAP1 1928.8333333333333
ERAP2	3390.5	778.0	19.0	10.0	7.0	23.0	ERAP2 3390.5
ERBIN	3568.5	748.0	11.0	7.0	4.0	18.0	ERBIN 3568.5
ERC2	1.0	22.0	0.0	0.0	0.0	0.0	ERC2 1.0
ERCC1	1783.0	458.0	32.0	12.0	12.0	38.0	ERCC1 1783.0
ERCC6	756.0	13.0	0.0	0.0	0.0	0.0	ERCC6 756.0
ERCC6L2	951.1666666666666	22.0	4.0	1.0	1.0	4.0	ERCC6L2 951.1666666666666
EREG	112.0	322.0	6.0	2.0	0.0	8.0	EREG 112.0
ERG	23.33333333333333	154.0	2.0	0.0	0.0	2.0	ERG 23.33333333333333
ERGIC2	4913.166666666667	132.0	5.0	7.0	1.0	6.0	ERGIC2 4913.166666666667
ERI3	1219.5	89.0	6.0	0.0	2.0	6.0	ERI3 1219.5
ERICH1	1404.1666666666667	10.0	0.0	0.0	0.0	0.0	ERICH1 1404.1666666666667
ERICH6	70.33333333333333	36.0	2.0	2.0	2.0	3.0	ERICH6 70.33333333333333
ERLIN1	284.5	27.0	1.0	1.0	1.0	2.0	ERLIN1 284.5
ERMAP	200.16666666666663	1.0	0.0	0.0	0.0	0.0	ERMAP 200.16666666666663
ERMN	35.0	809.0	42.0	35.0	30.0	74.0	ERMN 35.0
ERO1B	93.33333333333331	120.0	1.0	0.0	0.0	1.0	ERO1B 93.33333333333331
ERP27	175.16666666666666	261.0	5.0	1.0	2.0	5.0	ERP27 175.16666666666666
ERRFI1	2.1666666666666665	33.0	0.0	0.0	0.0	0.0	ERRFI1 2.1666666666666665
ERV3-1	381.3333333333333	56.0	8.0	3.0	3.0	9.0	ERV3-1 381.3333333333333
ESAM	5.833333333333333	58.0	6.0	0.0	2.0	6.0	ESAM 5.833333333333333
ESD	2620.1666666666665	1.0	0.0	0.0	0.0	0.0	ESD 2620.1666666666665
ESM1	0.1666666666666666	168.0	0.0	0.0	0.0	0.0	ESM1 0.1666666666666666
ESPL1	117.83333333333331	101.0	2.0	1.0	1.0	3.0	ESPL1 117.83333333333331
ESR1	72.33333333333333	6.0	0.0	0.0	0.0	0.0	ESR1 72.33333333333333
ESR2	37.5	2.0	0.0	0.0	0.0	0.0	ESR2 37.5
ESRP1	8.333333333333334	2.0	0.0	0.0	0.0	0.0	ESRP1 8.333333333333334
ESRRA	39.833333333333336	106.0	9.0	8.0	12.0	14.0	ESRRA 39.833333333333336
ESRRG	14.5	1.0	0.0	0.0	0.0	0.0	ESRRG 14.5
ESYT1	5376.0	279.0	18.0	12.0	21.0	23.0	ESYT1 5376.0
ETAA1	134.66666666666666	19.0	0.0	0.0	0.0	0.0	ETAA1 134.66666666666666
ETFB	2809.0	19.0	5.0	0.0	1.0	5.0	ETFB 2809.0
ETHE1	699.3333333333334	83.0	2.0	0.0	1.0	2.0	ETHE1 699.3333333333334
ETNK1	3194.333333333333	214.0	3.0	1.0	3.0	3.0	ETNK1 3194.333333333333
ETS1	4395.166666666667	71.0	15.0	16.0	1.0	26.0	ETS1 4395.166666666667
ETS2	39.0	16.0	0.0	0.0	0.0	0.0	ETS2 39.0
ETV1	25.5	20.0	2.0	0.0	2.0	2.0	ETV1 25.5
ETV4	12.333333333333334	16.0	1.0	0.0	0.0	1.0	ETV4 12.333333333333334
ETV5	44.16666666666666	170.0	6.0	6.0	8.0	8.0	ETV5 44.16666666666666
EVI2A	1793.0	252.0	6.0	18.0	15.0	24.0	EVI2A 1793.0
EVI2B	2618.5	86.0	4.0	12.0	8.0	16.0	EVI2B 2618.5
EVI5	149.83333333333334	1.0	0.0	0.0	0.0	0.0	EVI5 149.83333333333334
EVI5L	38.333333333333336	53.0	5.0	0.0	1.0	5.0	EVI5L 38.333333333333336
EVL	3874.0	183.0	11.0	2.0	0.0	13.0	EVL 3874.0
EXO1	27.83333333333333	285.0	12.0	0.0	2.0	12.0	EXO1 27.83333333333333
EXOC1	886.1666666666666	15.0	0.0	0.0	0.0	0.0	EXOC1 886.1666666666666
EXOC3L1	1.3333333333333333	15.0	0.0	0.0	0.0	0.0	EXOC3L1 1.3333333333333333
EXOC6	340.8333333333333	13.0	4.0	0.0	2.0	4.0	EXOC6 340.8333333333333
EXOG	977.3333333333334	52.0	4.0	0.0	2.0	4.0	EXOG 977.3333333333334
EXOSC2	1351.0	13.0	3.0	0.0	1.0	3.0	EXOSC2 1351.0
EXOSC3	476.1666666666667	132.0	5.0	1.0	3.0	6.0	EXOSC3 476.1666666666667
EXOSC8	2862.833333333333	108.0	3.0	1.0	4.0	3.0	EXOSC8 2862.833333333333
EXOSC9	613.1666666666666	81.0	3.0	0.0	1.0	3.0	EXOSC9 613.1666666666666
EXPH5	366.0	66.0	3.0	3.0	3.0	5.0	EXPH5 366.0
EXT2	399.8333333333333	19.0	0.0	0.0	0.0	0.0	EXT2 399.8333333333333
EXTL2	311.0	215.0	32.0	12.0	11.0	37.0	EXTL2 311.0
EXTL3	775.8333333333334	21.0	4.0	0.0	2.0	4.0	EXTL3 775.8333333333334
EYA1	16.5	8.0	0.0	0.0	0.0	0.0	EYA1 16.5
EYA3	2434.0	360.0	22.0	7.0	12.0	24.0	EYA3 2434.0
EYS	171.83333333333334	26.0	0.0	0.0	0.0	0.0	EYS 171.83333333333334
EZH1	1486.8333333333333	59.0	5.0	1.0	1.0	5.0	EZH1 1486.8333333333333
EZH2	131.5	176.0	16.0	4.0	8.0	15.0	EZH2 131.5
EZR	9534.833333333334	270.0	14.0	15.0	4.0	22.0	EZR 9534.833333333334
F12	0.1666666666666666	116.0	13.0	0.0	0.0	13.0	F12 0.1666666666666666
F2R	614.0	44.0	2.0	0.0	0.0	2.0	F2R 614.0
F2RL2	397.8333333333333	1.0	0.0	0.0	0.0	0.0	F2RL2 397.8333333333333
F5	6.166666666666667	127.0	4.0	8.0	0.0	12.0	F5 6.166666666666667
FABP2	16.0	74.0	0.0	0.0	0.0	0.0	FABP2 16.0
FABP5	454.6666666666667	3.0	0.0	0.0	0.0	0.0	FABP5 454.6666666666667
FABP7	1.6666666666666667	68.0	0.0	0.0	0.0	0.0	FABP7 1.6666666666666667
FAH	393.6666666666667	10.0	0.0	0.0	0.0	0.0	FAH 393.6666666666667
FAIM	319.6666666666667	39.0	6.0	0.0	1.0	6.0	FAIM 319.6666666666667
FAM102A	363.5	186.0	7.0	3.0	4.0	7.0	FAM102A 363.5
FAM102B	151.33333333333334	26.0	5.0	4.0	0.0	6.0	FAM102B 151.33333333333334
FAM107B	1209.3333333333333	1237.0	73.0	31.0	5.0	83.0	FAM107B 1209.3333333333333
FAM110B	5.833333333333333	1.0	0.0	0.0	0.0	0.0	FAM110B 5.833333333333333
FAM110D	97.66666666666669	81.0	3.0	0.0	2.0	3.0	FAM110D 97.66666666666669
FAM111A	2083.833333333333	151.0	17.0	0.0	3.0	17.0	FAM111A 2083.833333333333
FAM114A1	589.0	33.0	1.0	0.0	1.0	1.0	FAM114A1 589.0
FAM117A	745.3333333333334	22.0	3.0	6.0	0.0	9.0	FAM117A 745.3333333333334
FAM117B	2425.0	36.0	1.0	5.0	3.0	5.0	FAM117B 2425.0
FAM118A	634.8333333333334	365.0	29.0	3.0	2.0	29.0	FAM118A 634.8333333333334
FAM118B	546.1666666666666	30.0	2.0	2.0	2.0	2.0	FAM118B 546.1666666666666
FAM120AOS	1086.3333333333333	48.0	8.0	1.0	3.0	9.0	FAM120AOS 1086.3333333333333
FAM122C	328.0	2.0	0.0	0.0	0.0	0.0	FAM122C 328.0
FAM124B	594.8333333333334	153.0	9.0	4.0	3.0	12.0	FAM124B 594.8333333333334
FAM126A	1164.8333333333333	21.0	1.0	0.0	1.0	1.0	FAM126A 1164.8333333333333
FAM131A	332.8333333333333	4.0	1.0	1.0	0.0	1.0	FAM131A 332.8333333333333
FAM131C	3.0	56.0	1.0	0.0	0.0	1.0	FAM131C 3.0
FAM133B	1570.8333333333333	14.0	3.0	3.0	3.0	4.0	FAM133B 1570.8333333333333
FAM135A	101.16666666666669	32.0	1.0	1.0	1.0	1.0	FAM135A 101.16666666666669
FAM135B	7.666666666666667	2.0	0.0	0.0	0.0	0.0	FAM135B 7.666666666666667
FAM13A	223.33333333333331	117.0	4.0	0.0	0.0	4.0	FAM13A 223.33333333333331
FAM13B	744.5	282.0	25.0	4.0	5.0	29.0	FAM13B 744.5
FAM13C	3.0	1.0	0.0	0.0	0.0	0.0	FAM13C 3.0
FAM149A	17.833333333333332	1.0	0.0	0.0	0.0	0.0	FAM149A 17.833333333333332
FAM155A	8.333333333333334	1.0	0.0	0.0	0.0	0.0	FAM155A 8.333333333333334
FAM160A1	3.5	1.0	0.0	0.0	0.0	0.0	FAM160A1 3.5
FAM160B1	528.3333333333334	20.0	0.0	0.0	0.0	0.0	FAM160B1 528.3333333333334
FAM162A	1526.6666666666667	112.0	8.0	5.0	9.0	12.0	FAM162A 1526.6666666666667
FAM167A	197.0	34.0	6.0	4.0	0.0	8.0	FAM167A 197.0
FAM167B	2.333333333333333	70.0	2.0	8.0	7.0	8.0	FAM167B 2.333333333333333
FAM168B	1344.1666666666667	99.0	0.0	0.0	0.0	0.0	FAM168B 1344.1666666666667
FAM169A	229.33333333333331	79.0	1.0	5.0	2.0	5.0	FAM169A 229.33333333333331
FAM177B	1.6666666666666667	51.0	2.0	0.0	0.0	2.0	FAM177B 1.6666666666666667
FAM184A	4.833333333333333	265.0	21.0	3.0	11.0	23.0	FAM184A 4.833333333333333
FAM185A	88.5	76.0	1.0	2.0	0.0	2.0	FAM185A 88.5
FAM186A	18.83333333333333	5.0	0.0	0.0	0.0	0.0	FAM186A 18.83333333333333
FAM189A2	32.333333333333336	39.0	1.0	0.0	0.0	1.0	FAM189A2 32.333333333333336
FAM200A	111.33333333333331	103.0	2.0	3.0	5.0	4.0	FAM200A 111.33333333333331
FAM204A	1737.6666666666667	77.0	7.0	0.0	8.0	7.0	FAM204A 1737.6666666666667
FAM209A	47.0	33.0	1.0	0.0	0.0	1.0	FAM209A 47.0
FAM209B	16.333333333333332	18.0	0.0	0.0	0.0	0.0	FAM209B 16.333333333333332
FAM20B	395.1666666666667	54.0	9.0	1.0	4.0	9.0	FAM20B 395.1666666666667
FAM214B	424.5	114.0	14.0	4.0	6.0	11.0	FAM214B 424.5
FAM217B	590.5	2.0	0.0	0.0	0.0	0.0	FAM217B 590.5
FAM218A	39.5	2.0	0.0	0.0	0.0	0.0	FAM218A 39.5
FAM221A	972.8333333333334	80.0	7.0	0.0	0.0	7.0	FAM221A 972.8333333333334
FAM221B	87.83333333333333	116.0	13.0	0.0	6.0	13.0	FAM221B 87.83333333333333
FAM234A	833.8333333333334	364.0	7.0	0.0	0.0	7.0	FAM234A 833.8333333333334
FAM24B	109.33333333333331	59.0	6.0	1.0	6.0	6.0	FAM24B 109.33333333333331
FAM32A	2822.6666666666665	257.0	19.0	2.0	2.0	21.0	FAM32A 2822.6666666666665
FAM3C	476.1666666666667	62.0	2.0	3.0	0.0	5.0	FAM3C 476.1666666666667
FAM53A	2.5	12.0	0.0	0.0	0.0	0.0	FAM53A 2.5
FAM53B	176.33333333333334	42.0	5.0	0.0	0.0	5.0	FAM53B 176.33333333333334
FAM53C	816.0	96.0	7.0	2.0	4.0	9.0	FAM53C 816.0
FAM76B	440.1666666666667	63.0	18.0	6.0	17.0	18.0	FAM76B 440.1666666666667
FAM78A	252.33333333333331	243.0	16.0	1.0	2.0	17.0	FAM78A 252.33333333333331
FAM81A	3.8333333333333335	35.0	1.0	0.0	0.0	1.0	FAM81A 3.8333333333333335
FAM86C1	165.33333333333334	20.0	5.0	0.0	0.0	5.0	FAM86C1 165.33333333333334
FAM8A1	84.66666666666667	43.0	2.0	0.0	0.0	2.0	FAM8A1 84.66666666666667
FAM98A	528.3333333333334	62.0	2.0	0.0	1.0	2.0	FAM98A 528.3333333333334
FAM98B	167.83333333333334	40.0	2.0	0.0	0.0	2.0	FAM98B 167.83333333333334
FANCC	61.66666666666666	18.0	1.0	0.0	0.0	1.0	FANCC 61.66666666666666
FANCD2	361.3333333333333	65.0	9.0	2.0	2.0	9.0	FANCD2 361.3333333333333
FANCF	452.3333333333333	9.0	0.0	0.0	0.0	0.0	FANCF 452.3333333333333
FANCG	335.5	58.0	9.0	2.0	3.0	8.0	FANCG 335.5
FANCI	315.8333333333333	18.0	3.0	0.0	0.0	3.0	FANCI 315.8333333333333
FANCM	348.5	158.0	3.0	0.0	0.0	3.0	FANCM 348.5
FANK1	0.3333333333333333	60.0	2.0	0.0	0.0	2.0	FANK1 0.3333333333333333
FAR2	153.0	66.0	5.0	7.0	0.0	7.0	FAR2 153.0
FARP2	745.1666666666666	82.0	5.0	0.0	0.0	5.0	FARP2 745.1666666666666
FARS2	1065.3333333333333	35.0	2.0	3.0	0.0	5.0	FARS2 1065.3333333333333
FARSB	1458.8333333333333	18.0	2.0	0.0	0.0	2.0	FARSB 1458.8333333333333
FASLG	151.5	135.0	6.0	10.0	4.0	13.0	FASLG 151.5
FASTKD1	333.0	270.0	9.0	6.0	5.0	10.0	FASTKD1 333.0
FASTKD2	936.1666666666666	141.0	6.0	2.0	5.0	8.0	FASTKD2 936.1666666666666
FAT1	27.33333333333333	18.0	0.0	0.0	0.0	0.0	FAT1 27.33333333333333
FAU	8060.333333333333	27.0	4.0	0.0	1.0	4.0	FAU 8060.333333333333
FAXC	39.5	1.0	0.0	0.0	0.0	0.0	FAXC 39.5
FAXDC2	333.1666666666667	421.0	14.0	11.0	6.0	24.0	FAXDC2 333.1666666666667
FBF1	67.5	34.0	3.0	1.0	2.0	3.0	FBF1 67.5
FBL	779.5	67.0	5.0	4.0	4.0	7.0	FBL 779.5
FBLIM1	350.6666666666667	1.0	0.0	0.0	0.0	0.0	FBLIM1 350.6666666666667
FBLN7	163.66666666666666	34.0	0.0	0.0	0.0	0.0	FBLN7 163.66666666666666
FBRS	396.5	30.0	7.0	1.0	4.0	7.0	FBRS 396.5
FBXL12	742.5	16.0	0.0	0.0	0.0	0.0	FBXL12 742.5
FBXL14	43.5	99.0	7.0	1.0	2.0	7.0	FBXL14 43.5
FBXL15	31.83333333333333	183.0	13.0	3.0	7.0	16.0	FBXL15 31.83333333333333
FBXL19	2.0	96.0	0.0	0.0	0.0	0.0	FBXL19 2.0
FBXL22	5.166666666666667	49.0	2.0	0.0	0.0	2.0	FBXL22 5.166666666666667
FBXL4	650.5	30.0	0.0	0.0	0.0	0.0	FBXL4 650.5
FBXL5	2608.333333333333	46.0	8.0	1.0	5.0	9.0	FBXL5 2608.333333333333
FBXL8	81.33333333333333	193.0	12.0	3.0	2.0	12.0	FBXL8 81.33333333333333
FBXO11	810.5	51.0	4.0	0.0	0.0	4.0	FBXO11 810.5
FBXO15	178.66666666666666	140.0	12.0	8.0	4.0	17.0	FBXO15 178.66666666666666
FBXO24	54.0	24.0	3.0	0.0	0.0	3.0	FBXO24 54.0
FBXO28	243.33333333333331	31.0	0.0	0.0	0.0	0.0	FBXO28 243.33333333333331
FBXO30	149.83333333333334	19.0	2.0	2.0	4.0	4.0	FBXO30 149.83333333333334
FBXO31	176.5	17.0	3.0	0.0	2.0	3.0	FBXO31 176.5
FBXO34	453.1666666666667	405.0	12.0	7.0	5.0	18.0	FBXO34 453.1666666666667
FBXO4	338.5	84.0	10.0	3.0	8.0	9.0	FBXO4 338.5
FBXO42	1061.8333333333333	117.0	6.0	0.0	0.0	6.0	FBXO42 1061.8333333333333
FBXO43	66.16666666666667	89.0	5.0	0.0	0.0	5.0	FBXO43 66.16666666666667
FBXO46	305.5	29.0	2.0	0.0	1.0	2.0	FBXO46 305.5
FBXO47	1.3333333333333333	98.0	21.0	1.0	8.0	21.0	FBXO47 1.3333333333333333
FBXO5	145.16666666666666	84.0	6.0	0.0	5.0	6.0	FBXO5 145.16666666666666
FBXO7	1655.5	63.0	2.0	0.0	0.0	2.0	FBXO7 1655.5
FBXO9	367.6666666666667	153.0	16.0	1.0	4.0	17.0	FBXO9 367.6666666666667
FBXW2	1097.6666666666667	122.0	3.0	3.0	1.0	6.0	FBXW2 1097.6666666666667
FBXW4	912.6666666666666	1.0	0.0	0.0	0.0	0.0	FBXW4 912.6666666666666
FBXW5	379.5	18.0	0.0	0.0	0.0	0.0	FBXW5 379.5
FBXW7	957.3333333333334	42.0	2.0	0.0	0.0	2.0	FBXW7 957.3333333333334
FBXW9	237.5	21.0	2.0	0.0	4.0	2.0	FBXW9 237.5
FCAR	320.5	71.0	1.0	0.0	0.0	1.0	FCAR 320.5
FCER1A	1.5	22.0	0.0	0.0	0.0	0.0	FCER1A 1.5
FCGR2A	23.33333333333333	58.0	3.0	0.0	0.0	3.0	FCGR2A 23.33333333333333
FCGRT	196.83333333333331	135.0	4.0	0.0	3.0	4.0	FCGRT 196.83333333333331
FCHO1	231.5	24.0	0.0	0.0	0.0	0.0	FCHO1 231.5
FCHSD1	398.5	15.0	3.0	0.0	0.0	3.0	FCHSD1 398.5
FCHSD2	619.1666666666666	15.0	0.0	0.0	0.0	0.0	FCHSD2 619.1666666666666
FCMR	398.1666666666667	201.0	15.0	10.0	1.0	22.0	FCMR 398.1666666666667
FCRL2	155.16666666666666	579.0	11.0	0.0	0.0	11.0	FCRL2 155.16666666666666
FCRL3	777.1666666666666	209.0	5.0	0.0	0.0	5.0	FCRL3 777.1666666666666
FCRL4	826.6666666666666	434.0	6.0	0.0	4.0	6.0	FCRL4 826.6666666666666
FCRL6	6.333333333333333	333.0	15.0	2.0	0.0	17.0	FCRL6 6.333333333333333
FCRLA	27.166666666666668	42.0	0.0	0.0	0.0	0.0	FCRLA 27.166666666666668
FDCSP	84.5	1.0	0.0	0.0	0.0	0.0	FDCSP 84.5
FDPS	2603.0	59.0	3.0	0.0	3.0	3.0	FDPS 2603.0
FDX1	209.0	97.0	5.0	0.0	0.0	5.0	FDX1 209.0
FEM1A	1915.3333333333333	533.0	33.0	9.0	9.0	36.0	FEM1A 1915.3333333333333
FEM1B	461.3333333333333	36.0	2.0	0.0	1.0	2.0	FEM1B 461.3333333333333
FER	799.0	155.0	10.0	1.0	5.0	10.0	FER 799.0
FERMT2	57.833333333333336	758.0	9.0	0.0	0.0	9.0	FERMT2 57.833333333333336
FERMT3	1296.8333333333333	15.0	3.0	0.0	0.0	3.0	FERMT3 1296.8333333333333
FES	4580.333333333333	374.0	29.0	4.0	2.0	29.0	FES 4580.333333333333
FGD2	305.0	153.0	15.0	1.0	13.0	14.0	FGD2 305.0
FGF1	1.6666666666666667	3.0	0.0	0.0	0.0	0.0	FGF1 1.6666666666666667
FGF11	17.166666666666668	121.0	13.0	1.0	6.0	13.0	FGF11 17.166666666666668
FGF20	139.5	29.0	5.0	4.0	4.0	5.0	FGF20 139.5
FGF7	42.0	108.0	3.0	0.0	0.0	3.0	FGF7 42.0
FGF9	5.0	13.0	2.0	0.0	1.0	2.0	FGF9 5.0
FGFBP2	1.3333333333333333	123.0	5.0	0.0	0.0	5.0	FGFBP2 1.3333333333333333
FGFBP3	3.6666666666666665	91.0	7.0	2.0	3.0	7.0	FGFBP3 3.6666666666666665
FGFR1	158.66666666666666	1.0	0.0	0.0	0.0	0.0	FGFR1 158.66666666666666
FGR	2564.5	61.0	8.0	0.0	0.0	8.0	FGR 2564.5
FH	402.6666666666667	327.0	11.0	3.0	2.0	11.0	FH 402.6666666666667
FHDC1	37.66666666666666	22.0	0.0	0.0	0.0	0.0	FHDC1 37.66666666666666
FHIT	238.33333333333331	9.0	0.0	0.0	0.0	0.0	FHIT 238.33333333333331
FHL1	166.83333333333334	85.0	5.0	0.0	0.0	5.0	FHL1 166.83333333333334
FHL2	205.5	35.0	0.0	0.0	0.0	0.0	FHL2 205.5
FHL3	120.83333333333331	22.0	1.0	0.0	0.0	1.0	FHL3 120.83333333333331
FIG4	1551.1666666666667	157.0	13.0	1.0	2.0	13.0	FIG4 1551.1666666666667
FILIP1	30.33333333333333	2.0	0.0	0.0	0.0	0.0	FILIP1 30.33333333333333
FILIP1L	96.5	114.0	8.0	1.0	0.0	7.0	FILIP1L 96.5
FITM1	9.166666666666666	84.0	0.0	1.0	5.0	1.0	FITM1 9.166666666666666
FKBP11	3227.833333333333	29.0	6.0	3.0	1.0	8.0	FKBP11 3227.833333333333
FKBP14	515.8333333333334	71.0	3.0	3.0	3.0	6.0	FKBP14 515.8333333333334
FKBP4	199.83333333333331	32.0	1.0	0.0	0.0	1.0	FKBP4 199.83333333333331
FKBPL	137.33333333333334	46.0	7.0	1.0	4.0	6.0	FKBPL 137.33333333333334
FKRP	153.0	32.0	0.0	0.0	0.0	0.0	FKRP 153.0
FKTN	117.0	2.0	0.0	0.0	0.0	0.0	FKTN 117.0
FLAD1	1798.8333333333333	145.0	8.0	3.0	5.0	11.0	FLAD1 1798.8333333333333
FLG2	44.833333333333336	83.0	0.0	0.0	0.0	0.0	FLG2 44.833333333333336
FLI1	2045.5	21.0	0.0	0.0	0.0	0.0	FLI1 2045.5
FLNB	357.1666666666667	175.0	7.0	0.0	0.0	7.0	FLNB 357.1666666666667
FLOT1	1365.1666666666667	47.0	6.0	0.0	7.0	6.0	FLOT1 1365.1666666666667
FLVCR1	592.0	18.0	0.0	0.0	1.0	0.0	FLVCR1 592.0
FLVCR2	55.16666666666666	2.0	0.0	0.0	0.0	0.0	FLVCR2 55.16666666666666
FMN1	16.333333333333332	297.0	7.0	0.0	3.0	7.0	FMN1 16.333333333333332
FMNL1	1090.0	18.0	0.0	0.0	0.0	0.0	FMNL1 1090.0
FMNL2	190.16666666666663	149.0	5.0	1.0	1.0	5.0	FMNL2 190.16666666666663
FMO3	167.16666666666666	13.0	0.0	0.0	0.0	0.0	FMO3 167.16666666666666
FMO4	206.33333333333331	5.0	0.0	0.0	0.0	0.0	FMO4 206.33333333333331
FMO5	183.66666666666663	281.0	12.0	4.0	14.0	12.0	FMO5 183.66666666666663
FN1	179.16666666666666	22.0	0.0	0.0	0.0	0.0	FN1 179.16666666666666
FNBP4	1062.0	85.0	3.0	5.0	4.0	5.0	FNBP4 1062.0
FNDC3A	889.8333333333334	176.0	0.0	1.0	1.0	1.0	FNDC3A 889.8333333333334
FNDC3B	463.1666666666667	50.0	4.0	0.0	0.0	4.0	FNDC3B 463.1666666666667
FNDC4	60.333333333333336	2.0	0.0	0.0	0.0	0.0	FNDC4 60.333333333333336
FNDC7	3.1666666666666665	18.0	0.0	0.0	0.0	0.0	FNDC7 3.1666666666666665
FNIP1	921.0	65.0	2.0	3.0	2.0	3.0	FNIP1 921.0
FNIP2	325.5	344.0	6.0	2.0	1.0	7.0	FNIP2 325.5
FNTA	1128.3333333333333	5.0	0.0	0.0	0.0	0.0	FNTA 1128.3333333333333
FOPNL	1453.6666666666667	54.0	10.0	5.0	5.0	14.0	FOPNL 1453.6666666666667
FOS	77857.0	237.0	27.0	16.0	3.0	33.0	FOS 77857.0
FOSB	14632.666666666666	141.0	21.0	10.0	3.0	26.0	FOSB 14632.666666666666
FOXD2	1.6666666666666667	47.0	8.0	0.0	3.0	8.0	FOXD2 1.6666666666666667
FOXJ2	276.5	32.0	1.0	3.0	3.0	3.0	FOXJ2 276.5
FOXJ3	661.0	3.0	0.0	0.0	0.0	0.0	FOXJ3 661.0
FOXM1	132.83333333333334	1.0	0.0	0.0	0.0	0.0	FOXM1 132.83333333333334
FOXN2	1646.1666666666667	394.0	32.0	5.0	5.0	34.0	FOXN2 1646.1666666666667
FOXN3	1852.8333333333333	1095.0	48.0	27.0	9.0	72.0	FOXN3 1852.8333333333333
FOXO3	2067.5	49.0	5.0	5.0	1.0	10.0	FOXO3 2067.5
FOXO4	57.66666666666666	275.0	14.0	0.0	0.0	14.0	FOXO4 57.66666666666666
FOXP1	8996.166666666666	1650.0	62.0	50.0	16.0	98.0	FOXP1 8996.166666666666
FOXP2	142.0	12.0	0.0	0.0	0.0	0.0	FOXP2 142.0
FPGS	211.0	20.0	2.0	0.0	0.0	2.0	FPGS 211.0
FPR3	2.1666666666666665	25.0	0.0	0.0	5.0	0.0	FPR3 2.1666666666666665
FRA10AC1	360.6666666666667	9.0	1.0	0.0	2.0	1.0	FRA10AC1 360.6666666666667
FRAT1	46.833333333333336	208.0	6.0	3.0	6.0	8.0	FRAT1 46.833333333333336
FRK	954.8333333333334	46.0	0.0	0.0	0.0	0.0	FRK 954.8333333333334
FRMD4B	370.1666666666667	13.0	0.0	0.0	0.0	0.0	FRMD4B 370.1666666666667
FRMD5	42.333333333333336	145.0	3.0	0.0	0.0	3.0	FRMD5 42.333333333333336
FRMD6	5.833333333333333	1.0	0.0	0.0	0.0	0.0	FRMD6 5.833333333333333
FRMD7	0.3333333333333333	13.0	0.0	0.0	0.0	0.0	FRMD7 0.3333333333333333
FRMD8	773.3333333333334	49.0	3.0	0.0	1.0	3.0	FRMD8 773.3333333333334
FRMPD2	10.333333333333334	27.0	0.0	0.0	0.0	0.0	FRMPD2 10.333333333333334
FRS2	214.83333333333331	78.0	0.0	0.0	0.0	0.0	FRS2 214.83333333333331
FRS3	66.16666666666667	17.0	3.0	0.0	5.0	3.0	FRS3 66.16666666666667
FRY	816.8333333333334	58.0	1.0	0.0	0.0	1.0	FRY 816.8333333333334
FRYL	1336.0	368.0	6.0	0.0	0.0	6.0	FRYL 1336.0
FSIP1	145.5	181.0	4.0	4.0	0.0	7.0	FSIP1 145.5
FSTL1	35.5	2.0	0.0	0.0	0.0	0.0	FSTL1 35.5
FSTL4	37.833333333333336	28.0	2.0	0.0	0.0	2.0	FSTL4 37.833333333333336
