GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
ANKRD49	360.5	141.0	26.0	2.0	16.0	25.0	ANKRD49 360.5
ANKRD55	335.5	29.0	3.0	0.0	0.0	3.0	ANKRD55 335.5
ANKRD6	198.0	139.0	8.0	0.0	2.0	8.0	ANKRD6 198.0
ANKRD61	82.25	153.0	10.0	0.0	0.0	10.0	ANKRD61 82.25
ANKRD7	7.75	1.0	0.0	0.0	0.0	0.0	ANKRD7 7.75
ANKS1A	1449.75	25.0	2.0	0.0	2.0	2.0	ANKS1A 1449.75
ANKS1B	100.25	11.0	0.0	0.0	0.0	0.0	ANKS1B 100.25
ANKS4B	401.5	184.0	3.0	0.0	0.0	3.0	ANKS4B 401.5
ANLN	63.75	85.0	12.0	0.0	0.0	12.0	ANLN 63.75
ANO10	210.25	49.0	4.0	0.0	1.0	4.0	ANO10 210.25
ANO2	2.75	23.0	0.0	0.0	0.0	0.0	ANO2 2.75
ANO9	580.5	56.0	4.0	0.0	0.0	4.0	ANO9 580.5
ANP32A	15270.5	45.0	7.0	0.0	0.0	7.0	ANP32A 15270.5
ANP32E	14317.25	336.0	47.0	5.0	20.0	47.0	ANP32E 14317.25
ANTXR1	1.5	1.0	0.0	0.0	0.0	0.0	ANTXR1 1.5
ANTXR2	965.25	222.0	16.0	0.0	0.0	16.0	ANTXR2 965.25
ANTXRL	2.5	18.0	1.0	0.0	0.0	1.0	ANTXRL 2.5
ANXA1	1605.5	258.0	28.0	2.0	1.0	28.0	ANXA1 1605.5
ANXA11	2283.75	207.0	17.0	0.0	5.0	17.0	ANXA11 2283.75
ANXA13	150.5	1.0	0.0	0.0	0.0	0.0	ANXA13 150.5
ANXA2	1739.5	69.0	3.0	0.0	0.0	3.0	ANXA2 1739.5
ANXA2R	295.25	48.0	15.0	1.0	5.0	14.0	ANXA2R 295.25
ANXA3	104.75	3.0	0.0	0.0	0.0	0.0	ANXA3 104.75
ANXA5	1438.0	2.0	0.0	0.0	0.0	0.0	ANXA5 1438.0
AOAH	274.75	41.0	10.0	0.0	0.0	10.0	AOAH 274.75
AOC1	13.75	16.0	2.0	0.0	0.0	2.0	AOC1 13.75
AOC2	61.25	43.0	4.0	0.0	0.0	4.0	AOC2 61.25
AP001258.1	4.0	16.0	4.0	0.0	0.0	4.0	AP001258.1 4.0
AP1AR	875.25	507.0	46.0	2.0	6.0	46.0	AP1AR 875.25
AP1B1	1317.75	1.0	0.0	0.0	0.0	0.0	AP1B1 1317.75
AP1G1	4830.5	834.0	49.0	4.0	16.0	48.0	AP1G1 4830.5
AP1G2	4304.5	26.0	1.0	0.0	0.0	1.0	AP1G2 4304.5
AP1M1	2087.0	112.0	14.0	0.0	0.0	14.0	AP1M1 2087.0
AP1M2	4.0	287.0	18.0	0.0	0.0	18.0	AP1M2 4.0
AP1S2	313.25	50.0	13.0	4.0	10.0	11.0	AP1S2 313.25
AP1S3	1380.5	18.0	2.0	0.0	0.0	2.0	AP1S3 1380.5
AP2B1	3628.75	720.0	95.0	8.0	20.0	96.0	AP2B1 3628.75
AP2M1	1775.75	87.0	4.0	0.0	2.0	4.0	AP2M1 1775.75
AP3B1	1940.5	47.0	6.0	0.0	3.0	6.0	AP3B1 1940.5
AP3M2	2043.25	690.0	98.0	14.0	9.0	101.0	AP3M2 2043.25
AP4B1	956.5	287.0	23.0	0.0	1.0	23.0	AP4B1 956.5
AP4E1	848.0	34.0	0.0	0.0	0.0	0.0	AP4E1 848.0
AP4S1	1114.25	1.0	0.0	0.0	0.0	0.0	AP4S1 1114.25
APAF1	862.25	33.0	9.0	0.0	4.0	9.0	APAF1 862.25
APBA2	802.75	426.0	35.0	0.0	0.0	35.0	APBA2 802.75
APBB1	703.5	72.0	7.0	0.0	0.0	7.0	APBB1 703.5
APBB2	221.75	18.0	0.0	0.0	0.0	0.0	APBB2 221.75
APC	900.0	281.0	31.0	0.0	6.0	31.0	APC 900.0
APEH	1305.5	73.0	3.0	0.0	1.0	3.0	APEH 1305.5
APELA	35.25	4.0	0.0	0.0	0.0	0.0	APELA 35.25
APEX1	7698.75	51.0	11.0	0.0	3.0	11.0	APEX1 7698.75
APEX2	583.75	16.0	1.0	0.0	0.0	1.0	APEX2 583.75
APH1A	825.25	135.0	5.0	0.0	4.0	5.0	APH1A 825.25
API5	6112.0	134.0	11.0	0.0	5.0	11.0	API5 6112.0
APLN	2.5	76.0	6.0	0.0	0.0	6.0	APLN 2.5
APLP1	136.5	23.0	4.0	0.0	0.0	4.0	APLP1 136.5
APMAP	1070.0	98.0	17.0	0.0	7.0	17.0	APMAP 1070.0
APOA1	1.0	21.0	0.0	0.0	0.0	0.0	APOA1 1.0
APOA2	6.0	370.0	33.0	7.0	13.0	33.0	APOA2 6.0
APOB	6.75	3.0	0.0	0.0	0.0	0.0	APOB 6.75
APOBEC3A	709.75	3.0	0.0	0.0	0.0	0.0	APOBEC3A 709.75
APOBEC3B	25.0	62.0	7.0	0.0	0.0	7.0	APOBEC3B 25.0
APOBEC3H	15.0	35.0	2.0	0.0	0.0	2.0	APOBEC3H 15.0
APOBEC4	8.5	241.0	19.0	2.0	0.0	21.0	APOBEC4 8.5
APOD	13.25	61.0	0.0	0.0	0.0	0.0	APOD 13.25
APOE	184.25	92.0	16.0	0.0	0.0	16.0	APOE 184.25
APOH	10.5	262.0	28.0	0.0	0.0	28.0	APOH 10.5
APOL2	1692.75	120.0	7.0	1.0	1.0	7.0	APOL2 1692.75
APOL3	1834.25	18.0	2.0	0.0	0.0	2.0	APOL3 1834.25
APOL6	2822.25	68.0	11.0	1.0	2.0	11.0	APOL6 2822.25
APOLD1	83.75	16.0	1.0	1.0	1.0	2.0	APOLD1 83.75
APOM	39.5	82.0	11.0	0.0	3.0	11.0	APOM 39.5
APOO	100.5	40.0	0.0	0.0	0.0	0.0	APOO 100.5
APOOL	1100.75	2.0	0.0	0.0	0.0	0.0	APOOL 1100.75
APP	3418.25	1.0	0.0	0.0	0.0	0.0	APP 3418.25
APPL1	1190.5	13.0	0.0	0.0	0.0	0.0	APPL1 1190.5
APTX	934.5	196.0	9.0	0.0	2.0	9.0	APTX 934.5
AQP10	3.75	17.0	5.0	0.0	1.0	5.0	AQP10 3.75
AQP11	87.0	17.0	2.0	0.0	0.0	2.0	AQP11 87.0
AQP6	141.75	44.0	2.0	0.0	0.0	2.0	AQP6 141.75
ARAF	1435.25	41.0	3.0	0.0	0.0	3.0	ARAF 1435.25
ARAP1	1538.75	159.0	20.0	0.0	1.0	20.0	ARAP1 1538.75
ARAP2	1499.0	357.0	39.0	0.0	0.0	39.0	ARAP2 1499.0
ARAP3	60.75	328.0	39.0	0.0	1.0	39.0	ARAP3 60.75
AREG	30.75	96.0	1.0	0.0	0.0	1.0	AREG 30.75
AREL1	3526.5	2.0	0.0	0.0	0.0	0.0	AREL1 3526.5
ARF3	2554.5	383.0	48.0	0.0	4.0	48.0	ARF3 2554.5
ARF4	706.75	19.0	2.0	0.0	1.0	2.0	ARF4 706.75
ARF5	97.75	86.0	2.0	0.0	1.0	2.0	ARF5 97.75
ARF6	3211.25	13.0	2.0	0.0	0.0	2.0	ARF6 3211.25
ARFGAP2	977.0	92.0	2.0	0.0	0.0	2.0	ARFGAP2 977.0
ARFGAP3	390.5	25.0	2.0	0.0	0.0	2.0	ARFGAP3 390.5
ARFGEF1	4307.5	17.0	5.0	0.0	0.0	5.0	ARFGEF1 4307.5
ARFIP1	324.5	27.0	4.0	0.0	0.0	4.0	ARFIP1 324.5
ARG1	126.5	71.0	9.0	0.0	0.0	9.0	ARG1 126.5
ARG2	215.25	17.0	2.0	0.0	0.0	2.0	ARG2 215.25
ARGFX	6.0	40.0	0.0	0.0	0.0	0.0	ARGFX 6.0
ARGLU1	3322.5	695.0	54.0	2.0	16.0	54.0	ARGLU1 3322.5
ARHGAP1	2825.25	2.0	0.0	0.0	0.0	0.0	ARHGAP1 2825.25
ARHGAP10	275.75	43.0	3.0	0.0	0.0	3.0	ARHGAP10 275.75
ARHGAP12	420.0	1.0	0.0	0.0	0.0	0.0	ARHGAP12 420.0
ARHGAP15	1290.5	366.0	56.0	0.0	0.0	56.0	ARHGAP15 1290.5
ARHGAP17	1468.75	17.0	6.0	0.0	0.0	6.0	ARHGAP17 1468.75
ARHGAP18	131.75	33.0	5.0	0.0	0.0	5.0	ARHGAP18 131.75
ARHGAP21	1468.25	707.0	33.0	4.0	4.0	37.0	ARHGAP21 1468.25
ARHGAP24	1.0	50.0	0.0	0.0	0.0	0.0	ARHGAP24 1.0
ARHGAP25	4519.25	720.0	93.0	3.0	3.0	95.0	ARHGAP25 4519.25
ARHGAP26	1518.0	21.0	8.0	0.0	0.0	8.0	ARHGAP26 1518.0
ARHGAP27	1379.0	84.0	14.0	0.0	0.0	14.0	ARHGAP27 1379.0
ARHGAP28	860.75	8.0	0.0	0.0	0.0	0.0	ARHGAP28 860.75
ARHGAP31	607.5	34.0	3.0	2.0	3.0	3.0	ARHGAP31 607.5
ARHGAP32	330.75	1.0	0.0	0.0	0.0	0.0	ARHGAP32 330.75
ARHGAP35	1478.0	59.0	5.0	0.0	0.0	5.0	ARHGAP35 1478.0
ARHGAP4	924.75	41.0	0.0	0.0	1.0	0.0	ARHGAP4 924.75
ARHGAP44	73.0	3.0	0.0	0.0	0.0	0.0	ARHGAP44 73.0
ARHGAP5	898.0	692.0	69.0	3.0	27.0	66.0	ARHGAP5 898.0
ARHGAP6	2.75	2.0	0.0	0.0	0.0	0.0	ARHGAP6 2.75
ARHGAP9	2610.5	278.0	9.0	2.0	9.0	10.0	ARHGAP9 2610.5
ARHGDIB	15178.25	869.0	94.0	6.0	24.0	92.0	ARHGDIB 15178.25
ARHGEF1	8851.0	239.0	34.0	0.0	7.0	34.0	ARHGEF1 8851.0
ARHGEF10	689.5	37.0	2.0	0.0	0.0	2.0	ARHGEF10 689.5
ARHGEF11	374.25	19.0	0.0	0.0	0.0	0.0	ARHGEF11 374.25
ARHGEF12	2204.5	49.0	3.0	0.0	0.0	3.0	ARHGEF12 2204.5
ARHGEF18	2909.25	1.0	0.0	0.0	0.0	0.0	ARHGEF18 2909.25
ARHGEF2	2474.5	56.0	5.0	0.0	1.0	5.0	ARHGEF2 2474.5
ARHGEF25	5.5	19.0	0.0	0.0	0.0	0.0	ARHGEF25 5.5
ARHGEF26	98.75	1.0	0.0	0.0	0.0	0.0	ARHGEF26 98.75
ARHGEF3	5602.75	1426.0	141.0	0.0	7.0	141.0	ARHGEF3 5602.75
ARHGEF37	9.5	211.0	16.0	0.0	2.0	16.0	ARHGEF37 9.5
ARHGEF38	184.25	7.0	0.0	0.0	0.0	0.0	ARHGEF38 184.25
ARHGEF4	180.5	118.0	3.0	0.0	0.0	3.0	ARHGEF4 180.5
ARHGEF40	21.75	17.0	0.0	0.0	0.0	0.0	ARHGEF40 21.75
ARHGEF6	4269.75	284.0	37.0	0.0	2.0	37.0	ARHGEF6 4269.75
ARHGEF7	1922.25	250.0	16.0	0.0	4.0	16.0	ARHGEF7 1922.25
ARHGEF9	724.0	120.0	9.0	0.0	4.0	9.0	ARHGEF9 724.0
ARID1A	12452.0	989.0	70.0	2.0	16.0	72.0	ARID1A 12452.0
ARID1B	6652.0	505.0	77.0	6.0	35.0	77.0	ARID1B 6652.0
ARID3B	1268.75	52.0	7.0	0.0	5.0	7.0	ARID3B 1268.75
ARID4A	919.5	577.0	22.0	1.0	11.0	23.0	ARID4A 919.5
ARID5A	782.5	68.0	9.0	0.0	1.0	9.0	ARID5A 782.5
ARID5B	7021.0	716.0	91.0	7.0	14.0	92.0	ARID5B 7021.0
ARL1	979.5	27.0	0.0	0.0	0.0	0.0	ARL1 979.5
ARL10	1631.25	20.0	0.0	0.0	0.0	0.0	ARL10 1631.25
ARL11	124.5	15.0	0.0	0.0	0.0	0.0	ARL11 124.5
ARL13B	204.0	33.0	1.0	1.0	1.0	1.0	ARL13B 204.0
ARL14EP	1008.5	58.0	3.0	0.0	0.0	3.0	ARL14EP 1008.5
ARL2	630.5	163.0	8.0	1.0	5.0	8.0	ARL2 630.5
ARL2BP	449.5	22.0	9.0	0.0	0.0	9.0	ARL2BP 449.5
ARL4A	181.25	1.0	0.0	0.0	0.0	0.0	ARL4A 181.25
ARL4C	4285.25	60.0	16.0	5.0	0.0	16.0	ARL4C 4285.25
ARL4D	16.0	65.0	2.0	0.0	2.0	2.0	ARL4D 16.0
ARL5A	957.0	187.0	11.0	0.0	1.0	11.0	ARL5A 957.0
ARL6	115.25	466.0	35.0	1.0	3.0	35.0	ARL6 115.25
ARL6IP4	942.0	3.0	0.0	0.0	0.0	0.0	ARL6IP4 942.0
ARL6IP5	2069.0	256.0	29.0	0.0	3.0	29.0	ARL6IP5 2069.0
ARL9	289.25	29.0	4.0	0.0	1.0	4.0	ARL9 289.25
ARMC10	2719.75	92.0	0.0	0.0	0.0	0.0	ARMC10 2719.75
ARMC12	5.25	163.0	21.0	0.0	0.0	21.0	ARMC12 5.25
ARMC2	51.25	90.0	10.0	0.0	0.0	10.0	ARMC2 51.25
ARMC4	9.5	58.0	0.0	0.0	0.0	0.0	ARMC4 9.5
ARMC5	570.0	395.0	52.0	1.0	6.0	51.0	ARMC5 570.0
ARMC6	281.25	52.0	6.0	0.0	0.0	6.0	ARMC6 281.25
ARMC8	1907.0	225.0	14.0	0.0	2.0	14.0	ARMC8 1907.0
ARMC9	217.25	1.0	0.0	0.0	0.0	0.0	ARMC9 217.25
ARMCX2	31.25	32.0	12.0	2.0	2.0	12.0	ARMCX2 31.25
ARMCX3	933.0	345.0	29.0	2.0	2.0	29.0	ARMCX3 933.0
ARMCX5	187.75	94.0	18.0	0.0	0.0	18.0	ARMCX5 187.75
ARMCX6	284.0	63.0	10.0	1.0	1.0	10.0	ARMCX6 284.0
ARNT2	145.0	6.0	0.0	0.0	0.0	0.0	ARNT2 145.0
ARNTL2	1255.25	7.0	0.0	0.0	0.0	0.0	ARNTL2 1255.25
ARPC2	8413.75	10.0	1.0	0.0	2.0	1.0	ARPC2 8413.75
ARPC3	581.25	69.0	12.0	0.0	3.0	12.0	ARPC3 581.25
ARPC4	6056.0	18.0	1.0	0.0	0.0	1.0	ARPC4 6056.0
ARPP19	3337.75	507.0	35.0	0.0	3.0	35.0	ARPP19 3337.75
ARRB1	736.25	37.0	5.0	1.0	0.0	6.0	ARRB1 736.25
ARRB2	3380.0	59.0	12.0	0.0	0.0	12.0	ARRB2 3380.0
ARRDC2	606.75	70.0	6.0	0.0	0.0	6.0	ARRDC2 606.75
ARRDC3	1620.0	328.0	25.0	1.0	5.0	25.0	ARRDC3 1620.0
ARSF	13.75	1.0	0.0	0.0	0.0	0.0	ARSF 13.75
ARSG	1103.25	31.0	6.0	0.0	0.0	6.0	ARSG 1103.25
ART3	491.25	189.0	8.0	0.0	1.0	8.0	ART3 491.25
ART4	120.5	220.0	25.0	0.0	2.0	25.0	ART4 120.5
AS3MT	733.25	1.0	0.0	0.0	0.0	0.0	AS3MT 733.25
ASAH1	1025.5	52.0	6.0	2.0	2.0	6.0	ASAH1 1025.5
ASAH2	145.25	1.0	0.0	0.0	0.0	0.0	ASAH2 145.25
ASAP1	5155.5	845.0	55.0	0.0	0.0	55.0	ASAP1 5155.5
ASAP3	56.25	17.0	4.0	0.0	0.0	4.0	ASAP3 56.25
ASB11	85.0	1.0	0.0	0.0	0.0	0.0	ASB11 85.0
ASB13	104.25	165.0	17.0	1.0	3.0	17.0	ASB13 104.25
ASB14	80.5	4.0	0.0	0.0	0.0	0.0	ASB14 80.5
ASB15	14.5	137.0	4.0	0.0	0.0	4.0	ASB15 14.5
ASB18	166.75	2.0	0.0	0.0	0.0	0.0	ASB18 166.75
ASB2	135.25	304.0	44.0	0.0	6.0	44.0	ASB2 135.25
ASB8	800.5	211.0	27.0	4.0	9.0	25.0	ASB8 800.5
ASB9	4.5	1.0	0.0	0.0	0.0	0.0	ASB9 4.5
ASCC1	567.5	963.0	155.0	5.0	14.0	156.0	ASCC1 567.5
ASCC3	3797.0	1.0	0.0	0.0	0.0	0.0	ASCC3 3797.0
ASF1A	1142.5	22.0	5.0	0.0	0.0	5.0	ASF1A 1142.5
ASGR1	92.25	35.0	10.0	0.0	0.0	10.0	ASGR1 92.25
ASGR2	5.25	40.0	0.0	0.0	0.0	0.0	ASGR2 5.25
ASIC1	90.25	12.0	2.0	0.0	0.0	2.0	ASIC1 90.25
ASIP	4.0	5.0	1.0	0.0	0.0	1.0	ASIP 4.0
ASNS	1581.5	27.0	4.0	0.0	2.0	4.0	ASNS 1581.5
ASPA	309.75	81.0	0.0	0.0	0.0	0.0	ASPA 309.75
ASPDH	119.0	22.0	6.0	0.0	3.0	6.0	ASPDH 119.0
ASPH	1034.25	111.0	2.0	0.0	0.0	2.0	ASPH 1034.25
ASPHD1	49.0	24.0	3.0	0.0	0.0	3.0	ASPHD1 49.0
ASPHD2	190.75	46.0	3.0	0.0	0.0	3.0	ASPHD2 190.75
ASPM	101.5	32.0	5.0	0.0	7.0	5.0	ASPM 101.5
ASS1	3.25	18.0	0.0	0.0	0.0	0.0	ASS1 3.25
ASTL	13.75	96.0	12.0	1.0	0.0	12.0	ASTL 13.75
ASTN2	5593.5	1.0	0.0	0.0	0.0	0.0	ASTN2 5593.5
ASXL1	3958.5	554.0	56.0	4.0	9.0	58.0	ASXL1 3958.5
ASXL3	3.25	6.0	0.0	0.0	0.0	0.0	ASXL3 3.25
ASZ1	182.0	1.0	0.0	0.0	0.0	0.0	ASZ1 182.0
ATAD1	1328.5	200.0	24.0	0.0	4.0	24.0	ATAD1 1328.5
ATAD2	1140.75	7.0	1.0	0.0	0.0	1.0	ATAD2 1140.75
ATAD2B	1206.5	86.0	1.0	0.0	0.0	1.0	ATAD2B 1206.5
ATAD5	1171.5	64.0	10.0	4.0	3.0	12.0	ATAD5 1171.5
ATAT1	400.0	68.0	9.0	1.0	7.0	10.0	ATAT1 400.0
ATF1	1400.25	1.0	0.0	0.0	0.0	0.0	ATF1 1400.25
ATF2	4241.5	18.0	2.0	0.0	0.0	2.0	ATF2 4241.5
ATF3	131.25	18.0	1.0	0.0	0.0	1.0	ATF3 131.25
ATF4	4483.0	53.0	4.0	0.0	3.0	4.0	ATF4 4483.0
ATF5	656.0	11.0	0.0	0.0	0.0	0.0	ATF5 656.0
ATF6	1972.5	48.0	6.0	0.0	0.0	6.0	ATF6 1972.5
ATF7IP	4225.25	2045.0	239.0	17.0	60.0	240.0	ATF7IP 4225.25
ATF7IP2	729.5	101.0	15.0	0.0	0.0	15.0	ATF7IP2 729.5
ATG101	229.25	22.0	10.0	0.0	1.0	10.0	ATG101 229.25
ATG14	623.5	166.0	11.0	1.0	1.0	9.0	ATG14 623.5
ATG16L1	1234.75	519.0	45.0	1.0	6.0	45.0	ATG16L1 1234.75
ATG16L2	1541.5	11.0	4.0	0.0	1.0	4.0	ATG16L2 1541.5
ATG4A	197.5	2.0	0.0	0.0	0.0	0.0	ATG4A 197.5
ATG4B	587.25	1.0	0.0	0.0	0.0	0.0	ATG4B 587.25
ATG4C	100.0	92.0	6.0	0.0	4.0	6.0	ATG4C 100.0
ATG4D	342.25	467.0	30.0	0.0	3.0	30.0	ATG4D 342.25
ATG5	291.0	65.0	23.0	2.0	5.0	24.0	ATG5 291.0
ATG7	1251.0	41.0	4.0	0.0	0.0	4.0	ATG7 1251.0
ATG9A	1521.0	387.0	40.0	4.0	11.0	39.0	ATG9A 1521.0
ATIC	2925.75	109.0	11.0	3.0	2.0	12.0	ATIC 2925.75
ATL1	28.75	36.0	10.0	0.0	1.0	10.0	ATL1 28.75
ATL3	2709.75	13.0	0.0	0.0	0.0	0.0	ATL3 2709.75
ATM	11059.5	934.0	54.0	2.0	4.0	55.0	ATM 11059.5
ATMIN	2029.75	391.0	30.0	0.0	6.0	30.0	ATMIN 2029.75
ATN1	3135.5	259.0	34.0	0.0	10.0	34.0	ATN1 3135.5
ATOX1	331.5	68.0	3.0	0.0	0.0	3.0	ATOX1 331.5
ATP10A	1002.75	40.0	5.0	0.0	0.0	5.0	ATP10A 1002.75
ATP10B	185.5	5.0	0.0	0.0	0.0	0.0	ATP10B 185.5
ATP10D	214.0	14.0	1.0	1.0	1.0	1.0	ATP10D 214.0
ATP11B	3542.0	257.0	9.0	1.0	2.0	9.0	ATP11B 3542.0
ATP11C	682.25	19.0	0.0	0.0	0.0	0.0	ATP11C 682.25
ATP13A1	1603.25	287.0	54.0	1.0	13.0	54.0	ATP13A1 1603.25
ATP13A2	706.75	20.0	0.0	0.0	0.0	0.0	ATP13A2 706.75
ATP13A3	4404.5	135.0	5.0	0.0	2.0	5.0	ATP13A3 4404.5
ATP13A4	35.75	7.0	0.0	0.0	0.0	0.0	ATP13A4 35.75
ATP1A1	35459.75	336.0	27.0	0.0	3.0	27.0	ATP1A1 35459.75
ATP1A3	113.75	1.0	0.0	0.0	0.0	0.0	ATP1A3 113.75
ATP1A4	297.0	61.0	0.0	0.0	0.0	0.0	ATP1A4 297.0
ATP1B2	62.75	2.0	0.0	0.0	0.0	0.0	ATP1B2 62.75
ATP1B3	593.5	15.0	0.0	0.0	0.0	0.0	ATP1B3 593.5
ATP23	162.25	186.0	23.0	0.0	6.0	23.0	ATP23 162.25
ATP2A1	47.5	283.0	37.0	0.0	5.0	37.0	ATP2A1 47.5
ATP2A2	6482.5	36.0	3.0	0.0	1.0	3.0	ATP2A2 6482.5
ATP2B1	1391.0	397.0	26.0	1.0	0.0	26.0	ATP2B1 1391.0
ATP2B3	0.25	127.0	10.0	0.0	0.0	10.0	ATP2B3 0.25
ATP2B4	2634.25	565.0	100.0	4.0	8.0	99.0	ATP2B4 2634.25
ATP2C1	955.5	99.0	14.0	0.0	2.0	14.0	ATP2C1 955.5
ATP6AP2	1569.75	2.0	1.0	0.0	0.0	1.0	ATP6AP2 1569.75
ATP6V0A1	1405.25	738.0	89.0	2.0	3.0	91.0	ATP6V0A1 1405.25
ATP6V0D1	1605.25	20.0	0.0	0.0	0.0	0.0	ATP6V0D1 1605.25
ATP6V0D2	119.0	169.0	8.0	0.0	0.0	8.0	ATP6V0D2 119.0
ATP6V0E1	1709.75	149.0	10.0	0.0	6.0	10.0	ATP6V0E1 1709.75
ATP6V0E2	471.25	11.0	1.0	0.0	1.0	1.0	ATP6V0E2 471.25
ATP6V1A	6476.25	32.0	2.0	0.0	1.0	2.0	ATP6V1A 6476.25
ATP6V1B1	3.75	88.0	5.0	0.0	0.0	5.0	ATP6V1B1 3.75
ATP6V1G1	386.75	564.0	62.0	0.0	5.0	62.0	ATP6V1G1 386.75
ATP6V1H	636.25	15.0	1.0	0.0	0.0	1.0	ATP6V1H 636.25
ATP7A	895.5	102.0	12.0	1.0	2.0	13.0	ATP7A 895.5
ATP8B2	4447.5	116.0	30.0	1.0	12.0	31.0	ATP8B2 4447.5
ATP9A	85.0	4.0	0.0	0.0	0.0	0.0	ATP9A 85.0
ATPAF1	597.75	36.0	0.0	0.0	0.0	0.0	ATPAF1 597.75
ATR	1245.75	46.0	2.0	0.0	0.0	2.0	ATR 1245.75
ATRIP	281.0	74.0	8.0	0.0	2.0	8.0	ATRIP 281.0
ATRNL1	21.5	2.0	0.0	0.0	0.0	0.0	ATRNL1 21.5
ATRX	2249.5	20.0	1.0	0.0	1.0	1.0	ATRX 2249.5
ATXN2	5251.25	1.0	1.0	0.0	1.0	1.0	ATXN2 5251.25
ATXN2L	5634.25	98.0	10.0	0.0	0.0	10.0	ATXN2L 5634.25
ATXN3	1187.75	17.0	3.0	0.0	0.0	3.0	ATXN3 1187.75
ATXN7	13587.5	781.0	73.0	2.0	10.0	75.0	ATXN7 13587.5
ATXN7L1	2279.5	319.0	28.0	4.0	3.0	27.0	ATXN7L1 2279.5
ATXN7L3	1304.5	224.0	16.0	5.0	11.0	19.0	ATXN7L3 1304.5
ATXN7L3B	3132.5	76.0	5.0	0.0	0.0	5.0	ATXN7L3B 3132.5
AUH	267.25	23.0	9.0	0.0	0.0	9.0	AUH 267.25
AURKB	31.5	50.0	13.0	0.0	3.0	13.0	AURKB 31.5
AURKC	25.25	4.0	0.0	0.0	0.0	0.0	AURKC 25.25
AUTS2	1624.75	5.0	1.0	0.0	0.0	1.0	AUTS2 1624.75
AVIL	267.75	678.0	56.0	0.0	8.0	56.0	AVIL 267.75
AVL9	1850.0	117.0	0.0	0.0	1.0	0.0	AVL9 1850.0
AXDND1	4.0	540.0	54.0	2.0	14.0	56.0	AXDND1 4.0
AXIN2	358.75	95.0	4.0	0.0	0.0	4.0	AXIN2 358.75
AZIN1	1140.25	1339.0	52.0	2.0	17.0	52.0	AZIN1 1140.25
AZIN2	136.5	80.0	11.0	0.0	5.0	11.0	AZIN2 136.5
B2M	6762.5	425.0	49.0	3.0	3.0	49.0	B2M 6762.5
B3GALNT1	96.0	32.0	4.0	0.0	0.0	4.0	B3GALNT1 96.0
B3GALNT2	442.0	92.0	6.0	0.0	0.0	6.0	B3GALNT2 442.0
B3GALT1	139.75	7.0	0.0	0.0	0.0	0.0	B3GALT1 139.75
B3GALT2	136.0	134.0	6.0	0.0	0.0	6.0	B3GALT2 136.0
B3GALT4	39.75	1.0	1.0	0.0	1.0	1.0	B3GALT4 39.75
B3GALT5	33.0	2.0	0.0	0.0	0.0	0.0	B3GALT5 33.0
B3GLCT	64.0	25.0	1.0	2.0	1.0	2.0	B3GLCT 64.0
B3GNT2	492.0	1.0	0.0	0.0	0.0	0.0	B3GNT2 492.0
B3GNT5	2199.0	84.0	5.0	0.0	0.0	5.0	B3GNT5 2199.0
B3GNT8	6.0	66.0	19.0	0.0	0.0	19.0	B3GNT8 6.0
B3GNT9	172.25	86.0	11.0	0.0	0.0	11.0	B3GNT9 172.25
B4GALNT1	26.25	190.0	6.0	0.0	1.0	6.0	B4GALNT1 26.25
B4GALNT3	81.5	50.0	8.0	0.0	0.0	8.0	B4GALNT3 81.5
B4GALT1	4874.25	21.0	3.0	2.0	3.0	2.0	B4GALT1 4874.25
B4GALT3	689.25	175.0	26.0	7.0	16.0	26.0	B4GALT3 689.25
B4GALT4	761.75	44.0	7.0	3.0	1.0	9.0	B4GALT4 761.75
B4GALT6	68.25	3.0	0.0	0.0	0.0	0.0	B4GALT6 68.25
BAALC	11.75	34.0	0.0	0.0	0.0	0.0	BAALC 11.75
BAAT	2.75	4.0	0.0	0.0	0.0	0.0	BAAT 2.75
BACH1	583.25	805.0	36.0	4.0	8.0	37.0	BACH1 583.25
BAG2	523.0	255.0	5.0	0.0	4.0	5.0	BAG2 523.0
BAG3	530.25	163.0	9.0	1.0	3.0	9.0	BAG3 530.25
BAG6	4628.5	489.0	37.0	2.0	12.0	37.0	BAG6 4628.5
BAIAP2L1	120.0	6.0	0.0	0.0	0.0	0.0	BAIAP2L1 120.0
BAMBI	2.0	1.0	0.0	0.0	0.0	0.0	BAMBI 2.0
BANK1	46.5	5.0	0.0	0.0	0.0	0.0	BANK1 46.5
BANP	371.25	35.0	1.0	0.0	0.0	1.0	BANP 371.25
BARD1	402.25	49.0	1.0	0.0	1.0	1.0	BARD1 402.25
BATF	588.0	89.0	11.0	0.0	1.0	11.0	BATF 588.0
BAZ1A	4214.5	613.0	29.0	3.0	4.0	26.0	BAZ1A 4214.5
BAZ2A	6223.5	1.0	0.0	0.0	0.0	0.0	BAZ2A 6223.5
BAZ2B	1329.75	15.0	4.0	0.0	0.0	4.0	BAZ2B 1329.75
BBC3	23.25	226.0	28.0	2.0	2.0	30.0	BBC3 23.25
BBIP1	1694.25	274.0	25.0	2.0	2.0	24.0	BBIP1 1694.25
BBS1	449.25	11.0	0.0	0.0	0.0	0.0	BBS1 449.25
