GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
ODF2	1807.75	3.0	2.0	0.0	0.0	2.0								
ODF2L	1970.25	46.0	28.0	2.0	3.0	30.0	3.0	25.0	0.0	2.0	0.0	3.0	3.0	27.0
ODF3	33.5	5.0	11.0	0.0	1.0	11.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	11.0
ODF3B	55.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ODF3L1	0.0	1.0	1.0	0.0	0.0	1.0								
ODR4	599.0													
OFCC1	2.0													
OFD1	581.0													
OFD1P17	18.5													
OFD1P1Y	0.0													
OFD1P2Y	0.0													
OGA	5180.25													
OGDH	1347.5	4.0	7.0	1.0	1.0	7.0	5.0	2.0	0.0	1.0	0.0	1.0	5.0	2.0
OGDHL	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OGFOD1	1425.5													
OGFOD1P1	55.25													
OGFOD2	247.5													
OGFOD3	408.75													
OGFR	392.0	8.0	20.0	2.0	2.0	21.0	6.0	14.0	1.0	1.0	2.0	0.0	7.0	14.0
OGFRL1	940.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OGG1	857.0	21.0	13.0	0.0	4.0	13.0								
OGN	83.25	4.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
OGT	24942.0	10.0	9.0	2.0	1.0	9.0	4.0	5.0	1.0	1.0	1.0	0.0	4.0	5.0
OIP5	21.25													
OLA1	4989.75													
OLA1P1	8.25													
OLA1P2	101.0													
OLA1P3	897.0													
OLAH	277.5	1.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
OLFM2	108.5	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OLFM4	0.0													
OLFM5P	2.5													
OLFML1	130.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLFML2A	110.25	3.0	9.0	1.0	4.0	9.0	9.0	0.0	1.0	0.0	4.0	0.0	9.0	0.0
OLFML2B	14.75	3.0	3.0	0.0	0.0	3.0								
OLFML3	8.75	3.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
OLR1	65.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OMA1	364.25	6.0	8.0	0.0	0.0	8.0								
OMD	48.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OMG	67.0	6.0	11.0	0.0	0.0	11.0	7.0	4.0	0.0	0.0	0.0	0.0	7.0	4.0
ONECUT3	170.75													
OOEP	0.25													
OOSP1	2.0													
OOSP1P2	2.5													
OOSP4B	18.0													
OPA1	2834.75	3.0	3.0	0.0	0.0	3.0								
OPA3	2108.0	1.0	2.0	0.0	0.0	2.0								
OPCML	0.0													
OPHN1	1178.75													
OPLAH	19.25	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OPN1SW	20.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPN3	98.0													
OPRD1	294.25	1.0	5.0	2.0	1.0	3.0	5.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0
OPRK1	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPRL1	3.0													
OPRM1	157.0													
OPTN	1767.0	1.0	2.0	0.0	0.0	2.0								
OR10A2	124.5	1.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
OR10A3	184.5													
OR10A4	2.5	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
OR10A6	21.25													
OR10AC1	29.0	1.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR10AD1	34.75	7.0	18.0	6.0	3.0	12.0	15.0	3.0	6.0	0.0	3.0	0.0	9.0	3.0
OR10AH1P	243.25													
OR10G2	5.75	2.0	0.0	0.0	0.0	0.0								
OR10G3	1242.75	6.0	3.0	0.0	2.0	3.0								
OR10G4	101.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR10H1	496.5	4.0	9.0	2.0	2.0	5.0	6.0	3.0	2.0	0.0	2.0	0.0	2.0	3.0
OR10H5	473.75	1.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
OR10J1	92.5	21.0	0.0	0.0	0.0	0.0								
OR10K1	246.0													
OR10K2	21.25													
OR10V3P	29.25													
OR10Z1	11.5													
OR11A1	63.5													
OR11G2	33.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR11H7	6.0													
OR13I1P	30.25													
OR13K1P	4.0													
OR14A2	0.0	4.0	0.0	0.0	0.0	0.0								
OR14J1	1588.0	2.0	0.0	0.0	0.0	0.0								
OR14L1P	1.75													
OR1A1	667.25	4.0	0.0	0.0	0.0	0.0								
OR1AB1P	110.25													
OR1C1	8.5	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OR1D2	149.75													
OR1D4	2.0													
OR1F12	2.0													
OR1F2P	27.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
OR1H1P	2.5													
OR1I1	563.75	4.0	7.0	0.0	0.0	7.0								
OR1J1	7.25	9.0	9.0	1.0	0.0	10.0	1.0	8.0	1.0	0.0	0.0	0.0	2.0	8.0
OR1J2	2.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR1J4	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR1K1	0.5													
OR1L6	2.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OR1L8	14.25	7.0	0.0	0.0	0.0	0.0								
OR1M1	167.5													
OR1Q1	4.5	5.0	0.0	0.0	0.0	0.0								
OR1X1P	9.75													
OR1X5P	9.25													
OR2A1	106.25													
OR2A12	18.25	3.0	7.0	4.0	0.0	7.0	7.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0
OR2A20P	77.0													
OR2A25	114.5	4.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR2A3P	18.75													
OR2A4	2.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OR2A42	195.5													
OR2A5	253.25	3.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR2A7	162.5	1.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR2A9P	187.5													
OR2AE1	3.25													
OR2AG1	73.0	4.0	10.0	0.0	4.0	10.0	10.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0
OR2AG2	92.5	13.0	17.0	0.0	4.0	17.0	14.0	3.0	0.0	0.0	4.0	0.0	14.0	3.0
OR2AK2	4.5	2.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0
OR2AP1	102.75	6.0	0.0	0.0	0.0	0.0								
OR2AT4	544.0													
OR2B11	126.25	5.0	10.0	0.0	2.0	10.0	10.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0
OR2C1	2.5	6.0	4.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0
OR2C3	6.5	6.0	14.0	2.0	4.0	14.0	14.0	0.0	2.0	0.0	4.0	0.0	14.0	0.0
OR2D2	4.5	3.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
OR2F1	78.5	1.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR2G6	484.0	5.0	10.0	1.0	2.0	10.0	9.0	1.0	1.0	0.0	2.0	0.0	9.0	1.0
OR2H2	25.75	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
OR2I1P	33.0													
OR2J2	53.5													
OR2J3	22.75													
OR2L13	2.0	4.0	0.0	0.0	0.0	0.0								
OR2L1P	12.25	1.0	1.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0
OR2L2	428.0	3.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
OR2L3	10.0	2.0	3.0	1.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
OR2L5	41.75	3.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
OR2L6P	6.0													
OR2L8	3.0													
OR2L9P	3.5													
OR2M3	895.25	3.0	8.0	0.0	2.0	8.0	8.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0
OR2M4	164.5	3.0	8.0	0.0	1.0	8.0	4.0	4.0	0.0	0.0	1.0	0.0	4.0	4.0
OR2R1P	8.75													
OR2S1P	24.5													
OR2T11	28.0	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
OR2T12	676.75	2.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
OR2T2	5.25	5.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
OR2T3	13.0	4.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
OR2T33	88.5	2.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0
OR2T7	22.25													
OR2V1	21.0	8.0	8.0	0.0	1.0	8.0	8.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0
OR2V2	157.75	19.0	22.0	1.0	1.0	23.0	12.0	10.0	0.0	1.0	0.0	1.0	12.0	11.0
OR2W3	0.25													
OR2X1P	1.0													
OR3A1	2.5	1.0	4.0	2.0	2.0	3.0	4.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0
OR3A2	97.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
OR3A3	82.75	8.0	0.0	0.0	0.0	0.0								
OR4D1	98.25	6.0	9.0	1.0	1.0	9.0	2.0	7.0	0.0	1.0	0.0	1.0	2.0	7.0
OR4D9	673.75	3.0	9.0	0.0	4.0	9.0	9.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0
OR4E1	28.25													
OR4E2	22.5	5.0	0.0	0.0	0.0	0.0								
OR4F13P	18.0													
OR4F15	206.0													
OR4F17	1000.5	1.0	5.0	2.0	2.0	4.0	5.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0
OR4F21	6.5													
OR4G1P	3.75													
OR4K13	108.5													
OR4K16P	36.5													
OR4K17	230.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4K2	11.25	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4P4	63.25	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4Q3	21.25	7.0	0.0	0.0	0.0	0.0								
OR51B5	45.25	1.0	0.0	0.0	0.0	0.0								
OR51D1	18.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OR51E2	89.0	5.0	0.0	0.0	0.0	0.0								
OR51I2	1.5													
OR51L1	45.5	5.0	0.0	0.0	0.0	0.0								
OR51M1	1323.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR52A1	464.75													
OR52B5P	107.5													
OR52B6	4.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OR52E4	494.5													
OR52I1	118.75	1.0	0.0	0.0	0.0	0.0								
OR52I2	6.25	2.0	0.0	0.0	0.0	0.0								
OR52K1	92.0	18.0	6.0	0.0	1.0	6.0	2.0	4.0	0.0	0.0	0.0	1.0	2.0	4.0
OR52K3P	3.5													
OR52M1	11.25	10.0	5.0	0.0	1.0	5.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0
OR52N1	58.75													
OR52N2	0.5	4.0	2.0	0.0	0.0	2.0								
OR52N3P	4.5													
OR52N4	10.0													
OR52P1P	7.5													
OR52U1P	9.5													
OR52V1P	4.0													
OR55B1P	16.5													
OR56A1	84.75	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OR56A4	969.5	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OR56B1	14.75													
OR5A1	264.5													
OR5A2	353.0	6.0	3.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0
OR5AN1	11.5													
OR5AS1	1647.25	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR5AU1	363.0	4.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
OR5B21	7.0	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OR5BA1P	480.25													
OR5H1	42.0	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OR5H14	81.75	3.0	11.0	0.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
OR5K2	1.5	7.0	11.0	0.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
OR5M2P	110.75													
OR5T2	3.75	4.0	0.0	0.0	0.0	0.0								
OR6A2	6.75	3.0	7.0	0.0	2.0	7.0	7.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0
OR6B1	50.5	2.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
OR6C4	109.75	3.0	0.0	0.0	0.0	0.0								
OR6C6	53.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR6C66P	123.75													
OR6C75	2324.25	4.0	0.0	0.0	0.0	0.0								
OR6D1P	482.75													
OR6J1	381.0	3.0	11.0	9.0	0.0	11.0	11.0	0.0	9.0	0.0	0.0	0.0	11.0	0.0
OR6K1P	12.25													
OR6K3	174.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR6L2P	12.25													
OR6R2P	5.0													
OR6U2P	25.5													
OR6Y1	518.5													
OR7A17	574.25													
OR7A19P	5.75													
OR7A2P	0.75													
OR7A5	11.5	2.0	3.0	3.0	0.0	3.0	3.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0
OR7C1	709.5													
OR7D2	478.0	1.0	3.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0
OR7D4	214.75													
OR7E100P	7.75													
OR7E104P	16.0													
OR7E117P	22.75													
OR7E122P	220.25													
OR7E125P	1.5													
OR7E126P	30.5													
OR7E128P	82.5													
OR7E148P	0.25													
OR7E14P	72.0													
OR7E156P	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR7E162P	6.75													
OR7E19P	1.75													
OR7E21P	20.75													
OR7E24	2.5													
OR7E25P	397.75													
OR7E38P	341.75													
OR7E46P	0.0													
OR7E47P	3.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR7E7P	130.0													
OR7E84P	23.0													
OR7E91P	9.25													
OR7E94P	199.75													
OR7G2	174.25													
OR7M1P	13.25													
OR8A1	308.0	1.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
OR8B8	126.0	1.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
OR8B9P	346.5													
OR8D1	42.25	2.0	0.0	0.0	0.0	0.0								
OR8D4	38.25	4.0	0.0	0.0	0.0	0.0								
OR8G1	10.5	1.0	0.0	0.0	0.0	0.0								
OR8H1	118.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR8H2	24.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR8J3	47.75	1.0	0.0	0.0	0.0	0.0								
OR8S21P	0.0													
OR8T1P	0.25													
OR9H1P	970.5													
OR9K1P	113.5													
OR9M1P	5.0													
ORAI1	1365.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ORAI2	1640.0	10.0	13.0	3.0	1.0	14.0	3.0	10.0	3.0	0.0	0.0	1.0	4.0	10.0
ORAI3	40.75	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ORC1	529.25													
ORC2	736.75	18.0	11.0	0.0	3.0	11.0								
ORC3	680.5													
ORC4	4115.25													
ORC5	365.0	2.0	6.0	3.0	4.0	6.0	6.0	0.0	3.0	0.0	4.0	0.0	6.0	0.0
ORC6	18576.25	3.0	4.0	0.0	1.0	4.0								
ORM1	3.0	5.0	9.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0
ORM2	16.5	7.0	19.0	0.0	1.0	19.0	19.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0
ORMDL1	1413.5													
ORMDL2	501.0	6.0	8.0	1.0	6.0	8.0								
ORMDL3	829.75	21.0	34.0	2.0	3.0	33.0	1.0	33.0	0.0	2.0	0.0	3.0	1.0	32.0
OS9	1356.75	16.0	10.0	0.0	4.0	10.0								
OSBP	817.25	14.0	21.0	1.0	6.0	20.0	3.0	18.0	0.0	1.0	3.0	3.0	3.0	17.0
OSBP2	77.5													
OSBPL10	727.5													
OSBPL11	395.0	2.0	2.0	1.0	1.0	2.0								
OSBPL1A	176.75	2.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0
OSBPL2	2606.0	5.0	3.0	0.0	1.0	3.0								
OSBPL3	1745.0	100.0	57.0	0.0	0.0	57.0	3.0	54.0	0.0	0.0	0.0	0.0	3.0	54.0
OSBPL5	90.25	4.0	6.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0
OSBPL6	82.5	2.0	3.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	2.0
OSBPL7	418.0	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
OSBPL8	4134.0	34.0	20.0	0.0	2.0	20.0								
OSBPL9	876.25	5.0	3.0	0.0	1.0	3.0								
OSBPL9P4	3.5													
OSCAR	30.75													
OSCP1	11.5	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
OSER1	568.25	5.0	11.0	0.0	2.0	11.0								
OSGEP	1203.25	108.0	184.0	4.0	42.0	180.0								
OSGEPL1	297.25	28.0	22.0	4.0	6.0	22.0								
OSGIN1	50.75	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OSGIN2	293.0	1.0	2.0	0.0	0.0	2.0								
OSM	110.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OSMR	277.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSR1	9.25	4.0	14.0	0.0	6.0	14.0	14.0	0.0	0.0	0.0	6.0	0.0	14.0	0.0
OST4	2665.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OSTC	306.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OSTCP1	8.75	4.0	10.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
OSTCP8	11.5													
OSTF1	739.5													
OSTF1P1	0.0													
OSTM1	1018.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OTOA	44.25	4.0	14.0	3.0	2.0	11.0	11.0	3.0	3.0	0.0	2.0	0.0	8.0	3.0
OTOAP1	1.75													
OTOG	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUB1	1287.0	2.0	1.0	0.0	0.0	1.0								
OTUB2	203.25	35.0	48.0	0.0	5.0	48.0	0.0	48.0	0.0	0.0	1.0	4.0	0.0	48.0
OTUD1	1417.5													
OTUD3	1284.0													
OTUD4	5014.25	41.0	31.0	5.0	7.0	29.0	1.0	30.0	0.0	5.0	0.0	7.0	1.0	28.0
OTUD4P1	26.75													
OTUD5	2654.0													
OTUD6A	147.5	4.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
OTUD6B	1478.0	54.0	32.0	0.0	0.0	32.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	32.0
OTUD7A	148.0													
OTUD7B	1803.25	6.0	6.0	1.0	0.0	6.0	1.0	5.0	0.0	1.0	0.0	0.0	1.0	5.0
OTULIN	3152.5	70.0	60.0	1.0	6.0	61.0	3.0	57.0	0.0	1.0	2.0	4.0	3.0	58.0
OTULINL	223.25													
OVCA2	0.75													
OVCH1	0.75													
OVGP1	107.75	3.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
OVOL1	0.0													
OVOL2	0.0													
OVOL3	20.0													
OXA1L	1297.0	21.0	36.0	6.0	3.0	36.0								
OXCT1	1997.0													
OXCT2	56.0	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
OXCT2P1	1.0													
OXLD1	200.5	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
OXNAD1	4057.5													
OXR1	373.5	8.0	4.0	0.0	1.0	4.0								
OXSM	96.25	56.0	21.0	0.0	0.0	21.0								
OXSR1	2796.0	1.0	1.0	0.0	1.0	1.0								
OXT	1.5	6.0	19.0	6.0	0.0	15.0	15.0	4.0	4.0	2.0	0.0	0.0	11.0	4.0
OXTR	27.5													
P2RX1	10.75	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
P2RX3	5.5													
P2RX4	1038.75	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
P2RX5	155.75	8.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
P2RX5-TAX1BP3	745.75	8.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
P2RX6	70.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
P2RX7	302.5	2.0	4.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0
P2RY1	28.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2RY10	877.75													
P2RY11	424.75	3.0	9.0	1.0	0.0	9.0	9.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0
P2RY13	10.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
P2RY14	38.5	26.0	44.0	0.0	0.0	44.0	3.0	41.0	0.0	0.0	0.0	0.0	3.0	41.0
P2RY4	5.25	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
P2RY6	46.5													
P2RY8	2176.75	84.0	117.0	9.0	13.0	120.0	12.0	105.0	2.0	7.0	8.0	5.0	14.0	106.0
P3H1	1266.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
P3H2	53.75													
P3H3	10.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
P3H4	803.25													
P4HA1	320.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
P4HA2	224.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
P4HA3	51.5													
P4HB	2590.0	2.0	3.0	1.0	1.0	4.0	3.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0
P4HTM	444.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PA2G4	10613.25													
PA2G4P1	1.75													
PA2G4P2	2.25													
PA2G4P4	35.0	1.0	5.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0
PA2G4P6	450.75													
PAAF1	1362.0													
PABPC1	43780.75	78.0	63.0	7.0	0.0	63.0	1.0	62.0	0.0	7.0	0.0	0.0	1.0	62.0
PABPC1L	432.25	3.0	10.0	4.0	1.0	8.0	10.0	0.0	4.0	0.0	1.0	0.0	8.0	0.0
PABPC1L2A	6.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PABPC1P1	142.75													
PABPC1P11	39.5													
PABPC1P2	2.25													
PABPC1P3	36.5													
PABPC1P4	19.25													
PABPC1P7	31.25													
PABPC3	13.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PABPC4	4886.0	6.0	9.0	0.0	3.0	9.0	6.0	3.0	0.0	0.0	2.0	1.0	6.0	3.0
PABPN1	4110.25													
PACC1	259.25													
PACRG	59.25	3.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
PACRGL	289.75	4.0	3.0	0.0	0.0	3.0								
PACS1	3157.75	2.0	5.0	1.0	1.0	6.0	5.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0
PACS2	1243.75													
PACSIN1	116.5													
PACSIN2	529.25	16.0	13.0	0.0	0.0	13.0								
PACSIN3	98.75	1.0	3.0	0.0	0.0	3.0								
PADI1	0.0													
PADI2	34.5	3.0	12.0	3.0	1.0	8.0	12.0	0.0	3.0	0.0	1.0	0.0	8.0	0.0
PADI4	98.25	1.0	6.0	2.0	1.0	3.0	6.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0
PAEP	85.5													
PAF1	1633.25													
