GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
ADIPOQ	164.5	41.0	56.0	1.0	6.0	56.0	17.0	39.0	1.0	0.0	5.0	1.0	17.0	39.0	ADIPOQ 164.5
ADIPOR2	544.0	3.0	8.0	0.0	2.0	8.0	4.0	4.0	0.0	0.0	2.0	0.0	4.0	4.0	ADIPOR2 544.0
ADM2	237.5	4.0	11.0	0.0	2.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	ADM2 237.5
ADO	266.5	1.0	2.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	ADO 266.5
ADORA2A	342.75	2.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	ADORA2A 342.75
ADORA2B	32.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ADORA2B 32.0
ADPGK	2523.25	4.0	5.0	1.0	1.0	4.0	3.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	ADPGK 2523.25
ADPRH	106.25	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ADPRH 106.25
ADPRHL1	88.25	1.0	7.0	6.0	0.0	5.0	7.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	ADPRHL1 88.25
ADRA1A	416.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ADRA1A 416.5
ADSL	1223.0	31.0	56.0	2.0	3.0	55.0	12.0	44.0	2.0	0.0	2.0	1.0	11.0	44.0	ADSL 1223.0
ADTRP	442.0	49.0	40.0	0.0	0.0	40.0	12.0	28.0	0.0	0.0	0.0	0.0	12.0	28.0	ADTRP 442.0
AEN	944.75	4.0	13.0	0.0	2.0	13.0	11.0	2.0	0.0	0.0	2.0	0.0	11.0	2.0	AEN 944.75
AFAP1L1	11.0	10.0	7.0	0.0	0.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	6.0	1.0	AFAP1L1 11.0
AFAP1L2	12.25	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	AFAP1L2 12.25
AFDN	1692.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AFDN 1692.75
AFF1	4759.25	5.0	3.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	AFF1 4759.25
AFF3	1211.75	4.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	AFF3 1211.75
AGA	243.75	22.0	23.0	0.0	4.0	23.0	3.0	20.0	0.0	0.0	1.0	3.0	3.0	20.0	AGA 243.75
AGAP1	81.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AGAP1 81.5
AGAP2	1748.75	25.0	33.0	0.0	7.0	33.0	1.0	32.0	0.0	0.0	1.0	6.0	1.0	32.0	AGAP2 1748.75
AGAP3	384.0	6.0	16.0	0.0	1.0	16.0	3.0	13.0	0.0	0.0	1.0	0.0	3.0	13.0	AGAP3 384.0
AGAP4	382.75	1.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	AGAP4 382.75
AGAP5	359.25	1.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	AGAP5 359.25
AGAP6	1197.0	1.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	AGAP6 1197.0
AGAP7P	86.5	6.0	18.0	0.0	7.0	18.0	18.0	0.0	0.0	0.0	7.0	0.0	18.0	0.0	AGAP7P 86.5
AGBL2	86.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AGBL2 86.25
AGBL3	94.0	21.0	16.0	3.0	3.0	16.0	4.0	12.0	0.0	3.0	0.0	3.0	4.0	12.0	AGBL3 94.0
AGFG1	5271.0	9.0	15.0	0.0	0.0	15.0	4.0	11.0	0.0	0.0	0.0	0.0	4.0	11.0	AGFG1 5271.0
AGK	2377.75	3.0	12.0	6.0	2.0	11.0	12.0	0.0	6.0	0.0	2.0	0.0	11.0	0.0	AGK 2377.75
AGMAT	754.75	4.0	11.0	0.0	1.0	11.0	11.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	AGMAT 754.75
AGMO	187.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AGMO 187.5
AGO2	17279.75	5.0	9.0	3.0	3.0	10.0	9.0	0.0	3.0	0.0	3.0	0.0	10.0	0.0	AGO2 17279.75
AGO4	352.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AGO4 352.25
AGPAT2	45.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AGPAT2 45.0
AGPAT3	3333.5	7.0	13.0	1.0	3.0	12.0	9.0	4.0	1.0	0.0	2.0	1.0	8.0	4.0	AGPAT3 3333.5
AGPAT4	373.75	24.0	5.0	0.0	1.0	5.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	AGPAT4 373.75
AGTPBP1	600.0	2.0	3.0	1.0	2.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	AGTPBP1 600.0
AGTRAP	34.0	3.0	11.0	0.0	2.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	AGTRAP 34.0
AGXT	154.5	4.0	11.0	4.0	0.0	11.0	11.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	AGXT 154.5
AHCTF1P1	38.75	1.0	5.0	5.0	2.0	6.0	5.0	0.0	5.0	0.0	2.0	0.0	6.0	0.0	AHCTF1P1 38.75
AHDC1	320.75	1.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	AHDC1 320.75
AHNAK	18251.25	14.0	43.0	0.0	0.0	43.0	9.0	34.0	0.0	0.0	0.0	0.0	9.0	34.0	AHNAK 18251.25
AHNAK2	3.0	18.0	27.0	0.0	5.0	27.0	5.0	22.0	0.0	0.0	0.0	5.0	5.0	22.0	AHNAK2 3.0
AHR	2970.75	8.0	13.0	0.0	0.0	13.0	4.0	9.0	0.0	0.0	0.0	0.0	4.0	9.0	AHR 2970.75
AHRR	274.0	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	AHRR 274.0
AICDA	153.75	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	AICDA 153.75
AIFM1	1066.5	7.0	10.0	0.0	1.0	10.0	2.0	8.0	0.0	0.0	1.0	0.0	2.0	8.0	AIFM1 1066.5
AIFM3	8.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AIFM3 8.5
AIG1	342.75	3.0	13.0	1.0	1.0	12.0	13.0	0.0	1.0	0.0	1.0	0.0	12.0	0.0	AIG1 342.75
AIM2	551.5	16.0	19.0	0.0	1.0	19.0	3.0	16.0	0.0	0.0	0.0	1.0	3.0	16.0	AIM2 551.5
AIP	489.25	6.0	13.0	2.0	4.0	13.0	8.0	5.0	2.0	0.0	2.0	2.0	8.0	5.0	AIP 489.25
AIPL1	290.0	8.0	9.0	0.0	0.0	9.0	6.0	3.0	0.0	0.0	0.0	0.0	6.0	3.0	AIPL1 290.0
AIRE	71.5	1.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	AIRE 71.5
AJAP1	19.0	1.0	5.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	AJAP1 19.0
AJUBA	81.0	24.0	32.0	13.0	4.0	31.0	4.0	28.0	1.0	12.0	1.0	3.0	3.0	28.0	AJUBA 81.0
AK1	76.25	12.0	29.0	2.0	2.0	27.0	15.0	14.0	2.0	0.0	2.0	0.0	13.0	14.0	AK1 76.25
AK2	4334.75	1.0	3.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	AK2 4334.75
AK4	181.5	2.0	18.0	6.0	2.0	8.0	18.0	0.0	6.0	0.0	2.0	0.0	8.0	0.0	AK4 181.5
AK5	665.25	4.0	5.0	0.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0	AK5 665.25
AK9	622.0	30.0	17.0	0.0	6.0	17.0	4.0	13.0	0.0	0.0	0.0	6.0	4.0	13.0	AK9 622.0
AKAP11	3722.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKAP11 3722.0
AKAP12	418.5	2.0	5.0	1.0	2.0	5.0	3.0	2.0	1.0	0.0	2.0	0.0	3.0	2.0	AKAP12 418.5
AKAP14	2.25	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AKAP14 2.25
AKAP17A	606.0	4.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	AKAP17A 606.0
AKAP6	597.75	4.0	17.0	2.0	8.0	15.0	17.0	0.0	2.0	0.0	8.0	0.0	15.0	0.0	AKAP6 597.75
AKAP7	524.25	50.0	44.0	2.0	1.0	44.0	9.0	35.0	2.0	0.0	0.0	1.0	9.0	35.0	AKAP7 524.25
AKAP9	3957.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKAP9 3957.25
AKIRIN1	1812.0	4.0	7.0	0.0	1.0	7.0	5.0	2.0	0.0	0.0	0.0	1.0	5.0	2.0	AKIRIN1 1812.0
AKIRIN2	640.0	10.0	11.0	2.0	6.0	10.0	1.0	10.0	1.0	1.0	1.0	5.0	1.0	9.0	AKIRIN2 640.0
AKNA	7833.5	5.0	9.0	0.0	3.0	9.0	6.0	3.0	0.0	0.0	2.0	1.0	6.0	3.0	AKNA 7833.5
AKNAD1	55.0	1.0	5.0	1.0	0.0	4.0	5.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	AKNAD1 55.0
AKR1A1	891.25	2.0	4.0	1.0	1.0	3.0	4.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	AKR1A1 891.25
AKR1B1	1954.25	3.0	6.0	1.0	0.0	6.0	6.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	AKR1B1 1954.25
AKR1B10	76.25	2.0	5.0	1.0	0.0	5.0	5.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	AKR1B10 76.25
AKR1B15	879.75	3.0	6.0	1.0	0.0	6.0	6.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	AKR1B15 879.75
AKR1C1	40.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	AKR1C1 40.25
AKR1C2	77.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKR1C2 77.25
AKR1C3	6.75	11.0	17.0	2.0	0.0	16.0	7.0	10.0	2.0	0.0	0.0	0.0	6.0	10.0	AKR1C3 6.75
AKR1C4	3.5	3.0	21.0	6.0	0.0	18.0	21.0	0.0	6.0	0.0	0.0	0.0	18.0	0.0	AKR1C4 3.5
AKR1C8P	5.75	3.0	21.0	6.0	0.0	18.0	21.0	0.0	6.0	0.0	0.0	0.0	18.0	0.0	AKR1C8P 5.75
AKR1E2	56.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	AKR1E2 56.5
AKR7A2	83.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AKR7A2 83.5
AKR7A3	12.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	AKR7A3 12.0
AKT1	1115.25	5.0	8.0	1.0	1.0	8.0	1.0	7.0	1.0	0.0	1.0	0.0	1.0	7.0	AKT1 1115.25
AKT2	4485.25	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	AKT2 4485.25
AKT3	1921.25	28.0	26.0	7.0	3.0	25.0	14.0	12.0	5.0	2.0	3.0	0.0	13.0	12.0	AKT3 1921.25
ALCAM	527.5	4.0	18.0	0.0	6.0	18.0	18.0	0.0	0.0	0.0	6.0	0.0	18.0	0.0	ALCAM 527.5
ALDH16A1	634.5	5.0	16.0	3.0	6.0	19.0	16.0	0.0	3.0	0.0	6.0	0.0	19.0	0.0	ALDH16A1 634.5
ALDH1A2	8.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALDH1A2 8.5
ALDH1B1	408.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALDH1B1 408.25
ALDH1L1	173.5	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ALDH1L1 173.5
ALDH2	1271.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALDH2 1271.0
ALDH3A1	5.75	7.0	19.0	0.0	1.0	19.0	13.0	6.0	0.0	0.0	1.0	0.0	13.0	6.0	ALDH3A1 5.75
ALDH3A2	763.0	67.0	34.0	0.0	2.0	34.0	0.0	34.0	0.0	0.0	0.0	2.0	0.0	34.0	ALDH3A2 763.0
ALDH5A1	830.0	2.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	ALDH5A1 830.0
ALDH7A1	1767.75	6.0	7.0	0.0	2.0	7.0	7.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	ALDH7A1 1767.75
ALDH8A1	105.75	26.0	19.0	0.0	2.0	19.0	7.0	12.0	0.0	0.0	0.0	2.0	7.0	12.0	ALDH8A1 105.75
ALDOB	8.25	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALDOB 8.25
ALDOC	287.25	3.0	5.0	1.0	1.0	4.0	5.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	ALDOC 287.25
ALG1L2	21.5	3.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	ALG1L2 21.5
ALG3	1944.25	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ALG3 1944.25
ALG6	257.25	7.0	11.0	1.0	3.0	10.0	0.0	11.0	0.0	1.0	0.0	3.0	0.0	10.0	ALG6 257.25
ALG8	1014.75	13.0	13.0	3.0	0.0	10.0	2.0	11.0	1.0	2.0	0.0	0.0	1.0	9.0	ALG8 1014.75
ALKBH2	550.0	15.0	10.0	0.0	3.0	10.0	3.0	7.0	0.0	0.0	1.0	2.0	3.0	7.0	ALKBH2 550.0
ALKBH4	282.5	2.0	6.0	6.0	0.0	8.0	6.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	ALKBH4 282.5
ALKBH5	1569.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	ALKBH5 1569.5
ALKBH7	44.0	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ALKBH7 44.0
ALKBH8	1029.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALKBH8 1029.25
ALOX12	90.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ALOX12 90.75
ALOX12B	4.75	5.0	19.0	4.0	7.0	17.0	19.0	0.0	4.0	0.0	7.0	0.0	17.0	0.0	ALOX12B 4.75
ALOX12P2	574.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ALOX12P2 574.5
ALOX15	30.0	1.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	ALOX15 30.0
ALOX15P1	352.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ALOX15P1 352.75
ALOX5	163.5	4.0	8.0	1.0	3.0	8.0	8.0	0.0	1.0	0.0	3.0	0.0	8.0	0.0	ALOX5 163.5
ALOX5AP	309.75	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ALOX5AP 309.75
ALOXE3	5.0	15.0	53.0	4.0	14.0	53.0	14.0	39.0	0.0	4.0	6.0	8.0	14.0	39.0	ALOXE3 5.0
ALPK1	686.5	11.0	24.0	0.0	2.0	24.0	15.0	9.0	0.0	0.0	2.0	0.0	15.0	9.0	ALPK1 686.5
ALPK2	66.5	39.0	55.0	0.0	0.0	55.0	3.0	52.0	0.0	0.0	0.0	0.0	3.0	52.0	ALPK2 66.5
ALPK3	33.5	3.0	8.0	2.0	0.0	9.0	8.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	ALPK3 33.5
ALPP	12.5	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ALPP 12.5
ALS2CL	465.0	2.0	10.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	ALS2CL 465.0
ALX3	8.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ALX3 8.75
AMBRA1	1016.0	5.0	10.0	0.0	1.0	10.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	10.0	AMBRA1 1016.0
AMD1	3405.75	6.0	10.0	0.0	4.0	10.0	5.0	5.0	0.0	0.0	2.0	2.0	5.0	5.0	AMD1 3405.75
AMDHD2	232.75	1.0	5.0	1.0	2.0	4.0	5.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	AMDHD2 232.75
AMER3	48.0	6.0	20.0	0.0	4.0	20.0	20.0	0.0	0.0	0.0	4.0	0.0	20.0	0.0	AMER3 48.0
AMH	3.0	2.0	10.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	AMH 3.0
AMMECR1L	608.0	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	AMMECR1L 608.0
AMN	36.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	AMN 36.5
AMN1	409.5	5.0	15.0	0.0	1.0	15.0	1.0	14.0	0.0	0.0	0.0	1.0	1.0	14.0	AMN1 409.5
AMOT	74.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMOT 74.5
AMOTL1	46.75	2.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	AMOTL1 46.75
AMPD3	621.0	5.0	10.0	1.0	1.0	8.0	6.0	4.0	1.0	0.0	1.0	0.0	4.0	4.0	AMPD3 621.0
AMPH	28.75	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AMPH 28.75
AMT	549.75	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	AMT 549.75
AMY2B	613.5	4.0	10.0	3.0	0.0	12.0	10.0	0.0	3.0	0.0	0.0	0.0	12.0	0.0	AMY2B 613.5
AMZ1	150.75	3.0	9.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	AMZ1 150.75
AMZ2	1129.75	54.0	140.0	0.0	22.0	140.0	4.0	136.0	0.0	0.0	0.0	22.0	4.0	136.0	AMZ2 1129.75
AMZ2P1	38.25	4.0	15.0	3.0	0.0	12.0	15.0	0.0	3.0	0.0	0.0	0.0	12.0	0.0	AMZ2P1 38.25
ANGPT1	61.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANGPT1 61.25
ANGPT2	554.75	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANGPT2 554.75
ANGPT4	60.25	1.0	3.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	ANGPT4 60.25
ANGPTL1	22.75	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANGPTL1 22.75
ANGPTL2	5.75	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANGPTL2 5.75
ANGPTL4	74.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANGPTL4 74.0
ANGPTL6	35.5	3.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	ANGPTL6 35.5
ANK1	350.75	6.0	17.0	7.0	3.0	10.0	17.0	0.0	7.0	0.0	3.0	0.0	10.0	0.0	ANK1 350.75
ANK3	2788.25	21.0	19.0	0.0	1.0	19.0	8.0	11.0	0.0	0.0	1.0	0.0	8.0	11.0	ANK3 2788.25
ANKAR	83.0	7.0	4.0	1.0	1.0	4.0	4.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	ANKAR 83.0
ANKDD1A	898.5	17.0	28.0	1.0	2.0	28.0	13.0	15.0	1.0	0.0	1.0	1.0	13.0	15.0	ANKDD1A 898.5
ANKDD1B	11.0	1.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	ANKDD1B 11.0
ANKFN1	2.75	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANKFN1 2.75
ANKH	5278.0	2.0	5.0	1.0	2.0	6.0	2.0	3.0	0.0	1.0	2.0	0.0	2.0	4.0	ANKH 5278.0
ANKK1	18.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKK1 18.25
ANKLE1	909.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANKLE1 909.5
ANKMY1	604.5	4.0	13.0	0.0	1.0	13.0	13.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	ANKMY1 604.5
ANKMY2	46.5	2.0	2.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	ANKMY2 46.5
ANKRD11	11882.0	10.0	25.0	1.0	1.0	26.0	3.0	22.0	1.0	0.0	1.0	0.0	4.0	22.0	ANKRD11 11882.0
ANKRD13A	1521.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANKRD13A 1521.25
ANKRD13B	272.25	4.0	15.0	1.0	4.0	14.0	15.0	0.0	1.0	0.0	4.0	0.0	14.0	0.0	ANKRD13B 272.25
ANKRD13D	512.5	8.0	25.0	5.0	3.0	26.0	6.0	19.0	2.0	3.0	0.0	3.0	6.0	20.0	ANKRD13D 512.5
ANKRD17	4611.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	ANKRD17 4611.5
ANKRD18A	155.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKRD18A 155.5
ANKRD18B	34.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ANKRD18B 34.75
ANKRD18DP	8.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ANKRD18DP 8.25
ANKRD19P	755.0	2.0	8.0	6.0	8.0	6.0	8.0	0.0	6.0	0.0	8.0	0.0	6.0	0.0	ANKRD19P 755.0
ANKRD20A1	107.75	1.0	5.0	2.0	2.0	4.0	5.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0	ANKRD20A1 107.75
ANKRD20A11P	71.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ANKRD20A11P 71.25
ANKRD20A19P	119.0	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	ANKRD20A19P 119.0
ANKRD20A8P	22.0	2.0	5.0	2.0	1.0	2.0	5.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	ANKRD20A8P 22.0
ANKRD22	51.25	3.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	ANKRD22 51.25
ANKRD23	71.0	12.0	17.0	1.0	0.0	18.0	7.0	10.0	1.0	0.0	0.0	0.0	8.0	10.0	ANKRD23 71.0
ANKRD24	30.5	4.0	6.0	0.0	2.0	6.0	1.0	5.0	0.0	0.0	1.0	1.0	1.0	5.0	ANKRD24 30.5
ANKRD26	285.0	4.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	ANKRD26 285.0
ANKRD29	51.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ANKRD29 51.5
ANKRD30B	50.5	3.0	16.0	0.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	ANKRD30B 50.5
ANKRD30BL	707.25	2.0	11.0	6.0	2.0	7.0	11.0	0.0	6.0	0.0	2.0	0.0	7.0	0.0	ANKRD30BL 707.25
ANKRD30BP2	42.25	5.0	6.0	1.0	0.0	7.0	6.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	ANKRD30BP2 42.25
ANKRD35	1.75	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	ANKRD35 1.75
ANKRD36	3249.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	ANKRD36 3249.0
ANKRD36BP2	522.75	3.0	6.0	3.0	0.0	9.0	6.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	ANKRD36BP2 522.75
ANKRD40	2902.75	3.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	ANKRD40 2902.75
ANKRD44	7751.25	16.0	42.0	10.0	17.0	43.0	19.0	23.0	6.0	4.0	8.0	9.0	20.0	23.0	ANKRD44 7751.25
ANKRD46	555.5	44.0	27.0	1.0	2.0	27.0	3.0	24.0	1.0	0.0	0.0	2.0	3.0	24.0	ANKRD46 555.5
ANKRD53	11.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	ANKRD53 11.75
ANKRD55	335.5	4.0	6.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	ANKRD55 335.5
ANKRD61	82.25	10.0	13.0	2.0	3.0	13.0	4.0	9.0	1.0	1.0	2.0	1.0	4.0	9.0	ANKRD61 82.25
