GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
SULT1E1	3.5	11.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	SULT1E1 3.5
SULT2A1	75.16666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SULT2A1 75.16666666666667
SULT2B1	61.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SULT2B1 61.0
SULT4A1	2.333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SULT4A1 2.333333333333333
SUMF2	4581.5	10.0	11.0	0.0	2.0	11.0	2.0	9.0	0.0	0.0	0.0	2.0	2.0	9.0	SUMF2 4581.5
SUMO1P1	3.6666666666666665	4.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	SUMO1P1 3.6666666666666665
SUMO4	62.0	1.0	1.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	SUMO4 62.0
SUN1	836.1666666666666	5.0	3.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	SUN1 836.1666666666666
SUN2	1883.3333333333333	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SUN2 1883.3333333333333
SUN3	15.166666666666666	6.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SUN3 15.166666666666666
SUPT16H	3816.8333333333335	4.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SUPT16H 3816.8333333333335
SUPT20H	1192.5	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	SUPT20H 1192.5
SUPT20HL1	16.333333333333332	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SUPT20HL1 16.333333333333332
SUPT4H1	2645.333333333333	4.0	10.0	7.0	6.0	11.0	8.0	2.0	7.0	0.0	5.0	1.0	9.0	2.0	SUPT4H1 2645.333333333333
SUPT5H	1882.1666666666667	7.0	9.0	2.0	2.0	10.0	3.0	6.0	2.0	0.0	1.0	1.0	4.0	6.0	SUPT5H 1882.1666666666667
SUSD1	44.833333333333336	4.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	SUSD1 44.833333333333336
SUSD2	14.5	3.0	8.0	0.0	2.0	8.0	8.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	SUSD2 14.5
SUSD3	513.1666666666666	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SUSD3 513.1666666666666
SUSD6	4462.666666666667	10.0	8.0	6.0	2.0	13.0	1.0	7.0	2.0	4.0	1.0	1.0	2.0	11.0	SUSD6 4462.666666666667
SUV39H1	545.1666666666666	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SUV39H1 545.1666666666666
SV2C	56.16666666666666	1.0	5.0	1.0	2.0	5.0	5.0	0.0	1.0	0.0	2.0	0.0	5.0	0.0	SV2C 56.16666666666666
SVOPL	12.333333333333334	1.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	SVOPL 12.333333333333334
SWAP70	547.6666666666666	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	SWAP70 547.6666666666666
SWSAP1	338.6666666666667	1.0	3.0	1.0	2.0	2.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	SWSAP1 338.6666666666667
SYBU	1.3333333333333333	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SYBU 1.3333333333333333
SYCE1	45.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SYCE1 45.5
SYCE1L	46.0	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SYCE1L 46.0
SYCE2	30.5	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	SYCE2 30.5
SYCE3	2.5	1.0	2.0	2.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	SYCE3 2.5
SYCP2L	4.333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYCP2L 4.333333333333333
SYCP3	50.833333333333336	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SYCP3 50.833333333333336
SYDE1	1.1666666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYDE1 1.1666666666666667
SYK	1435.5	2.0	2.0	2.0	1.0	4.0	2.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	SYK 1435.5
SYNDIG1	9.333333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYNDIG1 9.333333333333334
SYNE1	3387.833333333333	6.0	1.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	SYNE1 3387.833333333333
SYNE2	367.3333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SYNE2 367.3333333333333
SYNE3	508.0	9.0	8.0	2.0	1.0	9.0	3.0	5.0	2.0	0.0	0.0	1.0	4.0	5.0	SYNE3 508.0
SYNE4	73.66666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYNE4 73.66666666666667
SYNGAP1	462.5	2.0	5.0	1.0	0.0	6.0	5.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	SYNGAP1 462.5
SYNGR1	141.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYNGR1 141.0
SYNJ2	451.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SYNJ2 451.5
SYNPO	25.166666666666668	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SYNPO 25.166666666666668
SYNPO2	90.83333333333331	6.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	SYNPO2 90.83333333333331
SYNPO2L	58.66666666666666	7.0	2.0	2.0	2.0	4.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	SYNPO2L 58.66666666666666
SYNRG	3204.333333333333	19.0	4.0	0.0	1.0	4.0	1.0	3.0	0.0	0.0	0.0	1.0	1.0	3.0	SYNRG 3204.333333333333
SYP	40.333333333333336	2.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	SYP 40.333333333333336
SYS1	2899.833333333333	12.0	15.0	2.0	2.0	15.0	12.0	3.0	0.0	2.0	0.0	2.0	12.0	3.0	SYS1 2899.833333333333
SYT10	2.1666666666666665	2.0	2.0	1.0	3.0	2.0	2.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	SYT10 2.1666666666666665
SYT14	26.666666666666668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYT14 26.666666666666668
SYT15	152.33333333333334	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SYT15 152.33333333333334
SYT2	12.833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYT2 12.833333333333334
SYT8	1.1666666666666667	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SYT8 1.1666666666666667
SYTL2	211.0	107.0	28.0	13.0	2.0	34.0	5.0	23.0	2.0	11.0	1.0	1.0	6.0	28.0	SYTL2 211.0
SYTL3	765.8333333333334	18.0	10.0	6.0	2.0	11.0	2.0	8.0	1.0	5.0	0.0	2.0	3.0	8.0	SYTL3 765.8333333333334
SYTL4	200.83333333333331	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SYTL4 200.83333333333331
SYTL5	2.5	5.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	SYTL5 2.5
SZRD1	2066.333333333333	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SZRD1 2066.333333333333
TAB1	582.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	TAB1 582.5
TAB2	1468.6666666666667	4.0	4.0	2.0	0.0	6.0	4.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	TAB2 1468.6666666666667
TAC4	5.333333333333333	2.0	6.0	4.0	0.0	10.0	6.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	TAC4 5.333333333333333
TACR2	5.833333333333333	3.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	TACR2 5.833333333333333
TACSTD2	11.166666666666666	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	TACSTD2 11.166666666666666
TADA1	482.6666666666667	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TADA1 482.6666666666667
TAF10	229.33333333333331	3.0	4.0	2.0	2.0	6.0	2.0	2.0	2.0	0.0	1.0	1.0	4.0	2.0	TAF10 229.33333333333331
TAF12	1149.6666666666667	4.0	11.0	4.0	5.0	12.0	2.0	9.0	2.0	2.0	1.0	4.0	3.0	9.0	TAF12 1149.6666666666667
TAF1A	266.3333333333333	6.0	12.0	0.0	4.0	12.0	12.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	TAF1A 266.3333333333333
TAF1C	80.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TAF1C 80.0
TAF4	76.33333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TAF4 76.33333333333333
TAF4B	137.33333333333334	24.0	12.0	4.0	2.0	8.0	3.0	9.0	1.0	3.0	0.0	2.0	1.0	7.0	TAF4B 137.33333333333334
TAF7L	6.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TAF7L 6.5
TAGAP	4415.666666666667	29.0	29.0	11.0	4.0	29.0	3.0	26.0	2.0	9.0	1.0	3.0	4.0	25.0	TAGAP 4415.666666666667
TAGLN	70.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	TAGLN 70.0
TAGLN2	16527.166666666668	8.0	9.0	9.0	1.0	14.0	2.0	7.0	3.0	6.0	0.0	1.0	3.0	11.0	TAGLN2 16527.166666666668
TAL1	61.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	TAL1 61.0
TANC2	450.1666666666667	1.0	4.0	2.0	2.0	4.0	4.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0	TANC2 450.1666666666667
TANK	3660.8333333333335	14.0	21.0	4.0	5.0	22.0	5.0	16.0	1.0	3.0	2.0	3.0	5.0	17.0	TANK 3660.8333333333335
TAOK3	2056.5	24.0	7.0	3.0	3.0	9.0	2.0	5.0	0.0	3.0	0.0	3.0	2.0	7.0	TAOK3 2056.5
TARM1	4.166666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TARM1 4.166666666666667
TARS2	1661.8333333333333	15.0	12.0	7.0	6.0	16.0	5.0	7.0	2.0	5.0	1.0	5.0	4.0	12.0	TARS2 1661.8333333333333
TAS2R20	7.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TAS2R20 7.5
TAS2R5	8.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TAS2R5 8.5
TAS2R50	2.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TAS2R50 2.5
TATDN2	528.1666666666666	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	TATDN2 528.1666666666666
TBC1D1	228.33333333333331	8.0	4.0	4.0	0.0	6.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	6.0	TBC1D1 228.33333333333331
TBC1D10C	404.1666666666667	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	TBC1D10C 404.1666666666667
TBC1D14	680.5	3.0	6.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	TBC1D14 680.5
TBC1D16	60.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TBC1D16 60.5
TBC1D20	640.1666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TBC1D20 640.1666666666666
TBC1D22A	324.3333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TBC1D22A 324.3333333333333
TBC1D24	768.3333333333334	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TBC1D24 768.3333333333334
TBC1D26	1.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBC1D26 1.3333333333333333
TBC1D2B	1064.8333333333333	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TBC1D2B 1064.8333333333333
TBC1D30	73.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBC1D30 73.0
TBC1D31	2271.333333333333	2.0	8.0	2.0	0.0	10.0	8.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	TBC1D31 2271.333333333333
TBC1D4	28.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	TBC1D4 28.0
TBC1D8	70.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBC1D8 70.0
TBC1D8B	1350.6666666666667	4.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	TBC1D8B 1350.6666666666667
TBCA	2076.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBCA 2076.333333333333
TBCB	502.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	TBCB 502.0
TBCD	2368.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBCD 2368.0
TBK1	990.5	2.0	0.0	2.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	TBK1 990.5
TBKBP1	46.833333333333336	6.0	5.0	0.0	1.0	5.0	3.0	2.0	0.0	0.0	0.0	1.0	3.0	2.0	TBKBP1 46.833333333333336
TBL1X	227.66666666666663	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TBL1X 227.66666666666663
TBL1XR1	10190.333333333334	34.0	33.0	26.0	3.0	50.0	0.0	33.0	4.0	22.0	1.0	2.0	4.0	46.0	TBL1XR1 10190.333333333334
TBPL2	3.0	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TBPL2 3.0
TBX1	2.6666666666666665	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TBX1 2.6666666666666665
TBX15	1.6666666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBX15 1.6666666666666667
TBX19	25.5	1.0	4.0	2.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	TBX19 25.5
TBX4	10.833333333333334	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TBX4 10.833333333333334
TBXAS1	1206.5	10.0	11.0	10.0	0.0	18.0	4.0	7.0	2.0	8.0	0.0	0.0	4.0	14.0	TBXAS1 1206.5
TCAM1P	47.833333333333336	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	TCAM1P 47.833333333333336
TCAP	1.8333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TCAP 1.8333333333333333
TCEA2	71.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TCEA2 71.0
TCEA3	90.33333333333331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TCEA3 90.33333333333331
TCEAL9	113.16666666666669	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	TCEAL9 113.16666666666669
TCEANC	293.8333333333333	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TCEANC 293.8333333333333
TCF24	3.0	1.0	4.0	1.0	2.0	3.0	4.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	TCF24 3.0
TCF4	1719.8333333333333	27.0	5.0	5.0	5.0	7.0	0.0	5.0	0.0	5.0	2.0	3.0	0.0	7.0	TCF4 1719.8333333333333
TCF7	18074.166666666668	18.0	23.0	6.0	1.0	24.0	0.0	23.0	1.0	5.0	0.0	1.0	1.0	23.0	TCF7 18074.166666666668
TCF7L1	87.66666666666667	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	TCF7L1 87.66666666666667
TCF7L2	30.666666666666668	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TCF7L2 30.666666666666668
TCFL5	147.66666666666666	4.0	8.0	2.0	0.0	7.0	8.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	TCFL5 147.66666666666666
TCIRG1	1666.0	2.0	2.0	1.0	2.0	3.0	2.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	TCIRG1 1666.0
TCL1A	4.833333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TCL1A 4.833333333333333
TCL1B	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TCL1B 3.0
TCN2	83.66666666666667	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TCN2 83.66666666666667
TCOF1	648.3333333333334	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TCOF1 648.3333333333334
TCP10L	10.666666666666666	4.0	4.0	1.0	1.0	4.0	4.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	TCP10L 10.666666666666666
TCTEX1D4	3.0	3.0	10.0	5.0	3.0	8.0	10.0	0.0	5.0	0.0	3.0	0.0	8.0	0.0	TCTEX1D4 3.0
TDGF1	26.83333333333333	3.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	TDGF1 26.83333333333333
TDGF1P3	28.666666666666668	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	TDGF1P3 28.666666666666668
TDRD12	224.33333333333331	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TDRD12 224.33333333333331
TDRD15	1.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TDRD15 1.5
TECPR1	334.8333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TECPR1 334.8333333333333
TECRL	8.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TECRL 8.5
TEDDM1	13.666666666666666	13.0	9.0	0.0	1.0	9.0	6.0	3.0	0.0	0.0	1.0	0.0	6.0	3.0	TEDDM1 13.666666666666666
TEF	40.833333333333336	2.0	6.0	2.0	1.0	8.0	4.0	2.0	2.0	0.0	1.0	0.0	6.0	2.0	TEF 40.833333333333336
TEKT2	9.333333333333334	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TEKT2 9.333333333333334
TEKT4	1.6666666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TEKT4 1.6666666666666667
TEKT4P2	22.83333333333333	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TEKT4P2 22.83333333333333
TENM1	1.5	4.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	TENM1 1.5
TEP1	362.3333333333333	6.0	7.0	6.0	3.0	13.0	3.0	4.0	1.0	5.0	1.0	2.0	4.0	9.0	TEP1 362.3333333333333
TEPP	30.166666666666668	1.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	TEPP 30.166666666666668
TERF2	1068.1666666666667	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	TERF2 1068.1666666666667
TESC	66.0	17.0	21.0	0.0	0.0	21.0	16.0	5.0	0.0	0.0	0.0	0.0	16.0	5.0	TESC 66.0
TESK2	278.8333333333333	11.0	6.0	1.0	4.0	7.0	1.0	5.0	0.0	1.0	1.0	3.0	1.0	6.0	TESK2 278.8333333333333
TESPA1	4288.333333333333	40.0	11.0	4.0	0.0	13.0	1.0	10.0	2.0	2.0	0.0	0.0	2.0	11.0	TESPA1 4288.333333333333
TET1	283.0	4.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	TET1 283.0
TET3	289.5	14.0	10.0	0.0	2.0	10.0	4.0	6.0	0.0	0.0	1.0	1.0	4.0	6.0	TET3 289.5
TEX11	3.1666666666666665	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	TEX11 3.1666666666666665
TEX15	5.166666666666667	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TEX15 5.166666666666667
TEX22	18.83333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TEX22 18.83333333333333
TEX261	387.1666666666667	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	TEX261 387.1666666666667
TEX264	1234.8333333333333	5.0	10.0	1.0	0.0	11.0	2.0	8.0	1.0	0.0	0.0	0.0	3.0	8.0	TEX264 1234.8333333333333
TEX29	8.666666666666666	1.0	2.0	3.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	TEX29 8.666666666666666
TEX30	944.3333333333334	4.0	2.0	2.0	1.0	4.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	TEX30 944.3333333333334
TEX35	17.166666666666668	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	TEX35 17.166666666666668
TF	690.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	TF 690.0
TFAP2E	36.66666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TFAP2E 36.66666666666666
TFCP2L1	6.166666666666667	3.0	6.0	1.0	1.0	5.0	6.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	TFCP2L1 6.166666666666667
TFDP1	293.8333333333333	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TFDP1 293.8333333333333
TFF2	8.5	3.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	TFF2 8.5
TFIP11	1701.1666666666667	4.0	12.0	0.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	TFIP11 1701.1666666666667
TFPI	477.1666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TFPI 477.1666666666667
TFR2	84.83333333333333	3.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	TFR2 84.83333333333333
TG	44.5	4.0	2.0	4.0	1.0	6.0	2.0	0.0	4.0	0.0	1.0	0.0	6.0	0.0	TG 44.5
TGFB1	209.0	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	TGFB1 209.0
TGFB1I1	106.33333333333331	2.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	TGFB1I1 106.33333333333331
TGFBI	129.5	19.0	6.0	2.0	0.0	8.0	2.0	4.0	1.0	1.0	0.0	0.0	3.0	5.0	TGFBI 129.5
TGFBR1	835.8333333333334	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TGFBR1 835.8333333333334
TGFBR2	1145.5	14.0	21.0	17.0	2.0	36.0	3.0	18.0	2.0	15.0	2.0	0.0	4.0	32.0	TGFBR2 1145.5
TGM1	38.66666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	TGM1 38.66666666666666
TGM2	2924.5	12.0	7.0	3.0	0.0	9.0	3.0	4.0	3.0	0.0	0.0	0.0	5.0	4.0	TGM2 2924.5
TGM5	9.833333333333334	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TGM5 9.833333333333334
TGS1	959.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	TGS1 959.5
THAP11	380.8333333333333	2.0	5.0	3.0	1.0	5.0	5.0	0.0	3.0	0.0	1.0	0.0	5.0	0.0	THAP11 380.8333333333333
THBS1	204.66666666666663	2.0	4.0	2.0	0.0	5.0	4.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	THBS1 204.66666666666663
