baitID	oeID	distance	ABC.Score	score	merged_score
4886	4879	-30188	0	15.6422027784445	15.6422027784445
4886	4880	-24688	0	6.79802486893807	6.79802486893807
4886	4881	-19580	0	11.2268270592081	11.2268270592081
4886	4882	-14413	0	7.88330974967693	7.88330974967693
4886	4883	-9268	0	8.70941719965472	8.70941719965472
4886	4884	-4048	0	9.09034312293864	9.09034312293864
4886	4888	8815	0	8.76622571418037	8.76622571418037
4886	4889	14041	0	9.78314215784689	9.78314215784689
4886	4891	24276	0	7.87410794937635	7.87410794937635
4886	4892	29465	0	6.31796826772701	6.31796826772701
4886	4895	38672	0	8.91662776533493	8.91662776533493
4886	4896	42714	0	5.17834078505857	5.17834078505857
4886	4898	47536	0	6.49232127130805	6.49232127130805
4886	4899	52615	0	6.19595865658975	6.19595865658975
488741	488762	115018	0.073182	1.02235626251243	5.1
488768	488762	-26663	0.14719	2.4970127308947	5.1
488782	488762	-95276	0.065298	1.33858278429644	5.1
488787	488762	116233	0.056334	0	5.1
488787	488811	120654	0.040056	0	5.1
488805	488762	-214013	0.034067	10.2556136601961	10.2556136601961
488805	488807	8926	0	6.02457783521946	6.02457783521946
488805	488810	17088	0	6.22718013734073	6.22718013734073
488805	488811	22637	0.113522	10.9031841538949	10.9031841538949
488805	488812	28368	0	7.55220544511207	7.55220544511207
488805	488817	56008	0	5.67530989346332	5.67530989346332
488805	488879	344147	0	7.98575921700675	7.98575921700675
488805	488908	499204	0	12.2009581379995	12.2009581379995
488805	488911	509909	0	7.19808815171304	7.19808815171304
488805	488912	515169	0	5.67757318587705	5.67757318587705
488805	488913	520359	0	10.7080582367675	10.7080582367675
488805	488914	525651	0	5.58523353561744	5.58523353561744
488805	488915	530959	0	5.70886171237998	5.70886171237998
488805	488916	536039	0	5.60472660854632	5.60472660854632
488805	488921	562282	0	7.341441247893	7.341441247893
488805	488923	567799	0	10.8049310272911	10.8049310272911
488826	488824	-6208	0	5.71941232724437	5.71941232724437
488834	488811	-110985	0.047786	0.936909482897046	5.1
488851	488846	-23841	0	5.95292386781797	5.95292386781797
488851	488849	-8400	0	5.27136680703252	5.27136680703252
488876	488803	-348345	0	5.00975196637562	5.00975196637562
488876	488907	154266	0	5.45729011758472	5.45729011758472
488876	488908	159385	0	12.3201420796073	12.3201420796073
488876	488910	164896	0	7.82247975686878	7.82247975686878
488876	488911	170090	0	11.5217858100734	11.5217858100734
488876	488913	180540	0	7.13066053484472	7.13066053484472
488876	488915	191140	0	5.0100034725731	5.0100034725731
488876	488921	222463	0	9.11754347986532	9.11754347986532
488877	488880	9105	0.047462	0	5.1
488909	488806	-498166	0	16.1357373000981	16.1357373000981
488909	488807	-492967	0	7.71104892432426	7.71104892432426
488909	488811	-479256	0.014228	7.64676449810994	7.64676449810994
488909	488812	-473525	0	5.07165795991164	5.07165795991164
488909	488871	-183064	0	6.45899694301923	6.45899694301923
488909	488872	-177379	0	7.31166256284756	7.31166256284756
488909	488874	-166807	0	7.03208481530741	7.03208481530741
488909	488875	-163351	0	5.17805539972118	5.17805539972118
488909	488879	-157746	0	12.3815795695656	12.3815795695656
488909	488880	-152500	0.012271	6.62718531373846	6.62718531373846
488909	488882	-142199	0	6.14243500381867	6.14243500381867
488909	488907	-7808	0	6.44090131455487	6.44090131455487
488909	488911	8016	0	10.4678680105483	10.4678680105483
488909	488912	13276	0	7.2884493807148	7.2884493807148
488909	488913	18466	0	8.02670920014644	8.02670920014644
488909	488921	60389	0	9.37546205114578	9.37546205114578
488909	488923	65906	0	7.89489345127114	7.89489345127114
488909	488980	358700	0	5.7446530537069	5.7446530537069
488909	488983	364628	0	5.78219855589011	5.78219855589011
488922	488806	-561214	0	5.65413943377475	5.65413943377475
488922	488983	301580	0	6.61485911282083	6.61485911282083
488927	488762	-799782	0.050325	0.0757294848242642	5.1
488982	488993	48266	0	20.4662314847688	20.4662314847688
488982	488994	51116	0	6.37882486919691	6.37882486919691
488993	488740	-1243119	0	5.34633672537837	5.34633672537837
488993	488908	-412725	0	6.3036449875577	6.3036449875577
488993	488921	-349647	0	7.34173945048725	7.34173945048725
488993	488923	-344130	0	17.6223756788945	17.6223756788945
488993	488936	-281399	0.002139	14.7940581815868	14.7940581815868
488993	488937	-276151	0.012324	29.6701432467719	29.6701432467719
488993	488938	-270836	0	7.73466289306163	7.73466289306163
488993	488940	-259251	0	5.16040596105979	5.16040596105979
488993	488954	-185311	0	5.42166026384187	5.42166026384187
488993	488957	-169201	0	5.26690211430914	5.26690211430914
488993	488961	-147730	0	14.1713571709024	14.1713571709024
488993	488963	-136434	0	7.46659684944408	7.46659684944408
488993	488974	-83303	0	6.75643486827393	6.75643486827393
488993	488976	-73084	0	5.28526423592528	5.28526423592528
488993	488979	-56521	0	11.8555450553052	11.8555450553052
488993	488980	-51336	0	24.548048729046	24.548048729046
488993	488982	-48266	0	11.7743307999891	11.7743307999891
488993	488983	-45408	0	36.0419520867239	36.0419520867239
488993	488984	-40271	0	10.8631993210059	10.8631993210059
488993	488985	-35016	0	6.88293596990951	6.88293596990951
488993	488990	-7982	0	6.08793652013863	6.08793652013863
488993	488991	-3336	0	5.04001706049985	5.04001706049985
488993	488996	13320	0	9.72748574808753	9.72748574808753
488993	489002	45415	0	5.37711926501462	5.37711926501462
488993	489007	67054	0	6.31852880603228	6.31852880603228
488993	489011	88946	0	7.91984910069395	7.91984910069395
488993	489012	93983	0	6.39817415560311	6.39817415560311
488993	489013	99200	0	10.2017016997748	10.2017016997748
488993	489014	104749	0	8.89768908810279	8.89768908810279
488993	489015	110360	0	7.37900793916576	7.37900793916576
488993	489074	410981	0.003721	9.24097289744788	9.24097289744788
488993	489075	416043	0	7.77799334642131	7.77799334642131
488993	489078	422821	0.007303	10.8601361995664	10.8601361995664
489003	488999	-18038	0	5.01952195669139	5.01952195669139
489066	489064	-5381	0	6.06603743253394	6.06603743253394
489066	489072	30427	0	5.12569569969521	5.12569569969521
489066	489082	75224	0	6.3455452942873	6.3455452942873
489066	489083	80724	0	11.8405251893994	11.8405251893994
489077	489013	-320185	0	7.00135870757667	7.00135870757667
489077	489014	-314636	0	7.03566461695117	7.03566461695117
489077	489015	-309025	0	5.2508630086087	5.2508630086087
489077	489074	-8404	0.028585	8.60309802320664	8.60309802320664
489077	489078	3389	0.044168	0	5.1
489449	489429	-103465	0.02345	16.6321273538739	16.6321273538739
489449	489430	-98375	0.020012	11.0163969720907	11.0163969720907
489449	489431	-93331	0	8.08363146014334	8.08363146014334
489449	489433	-83180	0	5.51235771066484	5.51235771066484
489449	489435	-72661	0	5.01177779559944	5.01177779559944
489449	489436	-67011	0.01891	13.8202802235348	13.8202802235348
489449	489436	-67011	0.02029	13.8202802235348	13.8202802235348
4894	4878	-71714	0.00879	6.85827780814838	6.85827780814838
4894	4879	-65810	0.009828	12.3991942637739	12.3991942637739
4894	4879	-65810	0.00928	12.3991942637739	12.3991942637739
489539	489450	-453834	0	7.20429283955911	7.20429283955911
489539	489596	275932	0	10.1304507545639	10.1304507545639
489539	489597	281176	0	6.09617375596183	6.09617375596183
489539	489599	291843	0.015822	10.5512264884198	10.5512264884198
489539	489601	302245	0	6.32728151931997	6.32728151931997
489580	489599	88394	0.042759	0	5.1
48958	48961	11687	0.053463	0.445982310624248	5.1
48958	48963	12634	0.053463	0.00537240310481923	5.1
48958	48964	13317	0.053463	0.00700636500179552	5.1
489609	489599	45375	0.063505	0	5.1
489610	489599	45578	0.063331	0	5.1
489655	489668	59437	0.045939	0	5.1
489655	489669	59437	0.045939	0	5.1
489665	489625	-199374	0	5.09070854919675	5.09070854919675
489665	489627	-188593	0	5.886376793307	5.886376793307
489665	489647	-84342	0	5.30676592289084	5.30676592289084
489665	489651	-62742	0	10.3434468561003	10.3434468561003
489665	489657	-40048	0	5.76677282382676	5.76677282382676
489665	489658	-34693	0	11.1853377315373	11.1853377315373
489665	489659	-29316	0	9.15094868505545	9.15094868505545
489665	489660	-24198	0	10.5525709781601	10.5525709781601
489665	489667	8260	0	14.6399760656925	14.6399760656925
489665	489668	13621	0	13.5933397600439	13.5933397600439
489665	489669	19083	0	9.67246629368802	9.67246629368802
489665	489670	24589	0	8.89111818880805	8.89111818880805
489665	489675	33171	0	10.3074197482419	10.3074197482419
489665	489678	49202	0	5.87907674861726	5.87907674861726
489665	489701	155886	0	6.7542572667338	6.7542572667338
489674	489668	-16856	0.072526	5.4544513799551	5.4544513799551
489674	489669	-11394	0.072526	4.60671504774074	5.1
489680	489668	-40950	0.05931	5.18896603985813	5.18896603985813
489680	489669	-35488	0.05931	3.07892360396098	5.1
489680	489675	-21400	0	7.22607381529193	7.22607381529193
489700	489664	-155694	0.012806	5.69486485780497	5.69486485780497
489700	489669	-133665	0.025559	7.26974639683804	7.26974639683804
489700	489720	105748	0	5.32016880038071	5.32016880038071
489722	489725	13762	0	7.48007709401154	7.48007709401154
4897	4879	-74750	0	6.1219982405424	6.1219982405424
489812	489785	-134870	0	6.60096653322144	6.60096653322144
489812	489830	80814	0	7.15399926874286	7.15399926874286
48981	48989	44065.5	0.065041	0	5.1
48981	48991	57652.5	0.049704	0	5.1
48981	48996	72687	0.044181	0	5.1
489824	489786	-181292	0.005278	5.34941593092099	5.34941593092099
489824	489786	-181292	0.007503	5.34941593092099	5.34941593092099
489824	489786	-181292	0.008594	5.34941593092099	5.34941593092099
489824	489790	-159370	0	5.01725747133202	5.01725747133202
489824	489799	-110841	0	5.20195324942686	5.20195324942686
489824	489802	-94146	0	6.79336573169789	6.79336573169789
489824	489812	-51662	0.042967	0.24529904107843	5.1
489824	489813	-50804	0.042967	0.244839061931734	5.1
489824	489814	-47819	0.042967	4.78463492713816	5.1
489824	489829	23912	0.042643	6.96672650038172	6.96672650038172
489824	489830	29152	0.042643	7.92945735911084	7.92945735911084
489892	489916	125440	0	6.48628187320057	6.48628187320057
489927	489889	-185178	0	5.39521282838161	5.39521282838161
48993	48983	-48108	0	9.54059229646807	9.54059229646807
48993	48988	-19747	0	6.12593318761755	6.12593318761755
48993	48989	-13982	0	11.8436337005447	11.8436337005447
48993	48995	8315	0	10.0708362845864	10.0708362845864
48993	48996	13469	0	11.3694432157789	11.3694432157789
48993	48997	18805	0	5.71444005848895	5.71444005848895
48993	49001	39592	0	5.32365273138673	5.32365273138673
48993	49002	44819	0	6.88330012448831	6.88330012448831
48993	49007	71728	0	6.82010460770277	6.82010460770277
489941	489931	39559.5	0.045336	0	5.1
489943	489931	-44017	0.040543	1.46840587446117	5.1
490006	490078	344059	0	5.11607451597551	5.11607451597551
490057	490007	-248154	0	5.88118833571334	5.88118833571334
490057	490033	-122243	0	8.00326166827155	8.00326166827155
490057	490034	-117145	0	7.57316717535505	7.57316717535505
490057	490035	-111982	0.010707	22.2593490208148	22.2593490208148
490057	490036	-106673	0	10.4060055130565	10.4060055130565
490057	490037	-100725	0	5.41893651157164	5.41893651157164
490057	490038	-94679	0	7.99278158667225	7.99278158667225
490057	490039	-89093	0	7.6293027912592	7.6293027912592
490057	490040	-83670	0	6.7452842328967	6.7452842328967
490057	490041	-78474	0	6.97849076588069	6.97849076588069
490057	490042	-73273	0	8.49917882737087	8.49917882737087
490057	490045	-57585	0	7.6901604389335	7.6901604389335
490057	490046	-52227	0	5.23284968630593	5.23284968630593
490057	490048	-41683	0	8.42781282089516	8.42781282089516
490057	490052	-19989	0	6.35813525018568	6.35813525018568
490057	490059	10040	0	6.04282118291641	6.04282118291641
490057	490073	83388	0	7.33131511802683	7.33131511802683
490057	490074	87512	0.01603	7.61611209210371	7.61611209210371
490057	490078	93272	0	10.3661876540086	10.3661876540086
490057	490223	817042	0	6.56733467443112	6.56733467443112
490075	490033	-211500	0	5.78703897536531	5.78703897536531
490075	490034	-206402	0	16.4471503763635	16.4471503763635
490075	490035	-201239	0	35.9665755692864	35.9665755692864
490075	490036	-195930	0	10.577343365615	10.577343365615
490075	490039	-178350	0	5.18232705162801	5.18232705162801
490075	490058	-85283	0	8.31491217605776	8.31491217605776
490077	490015	-309376	0	6.88959296826914	6.88959296826914
490077	490029	-233203	0	5.92785050939037	5.92785050939037
490077	490032	-217387	0	10.5897405345543	10.5897405345543
490077	490033	-212369	0	15.4642966512463	15.4642966512463
490077	490034	-207271	0	18.7403449633965	18.7403449633965
490077	490035	-202108	0.006069	42.7568772794385	42.7568772794385
490077	490036	-196799	0	8.71090547934237	8.71090547934237
490077	490039	-179219	0	6.15076739431325	6.15076739431325
490077	490055	-94215	0	5.45564737428208	5.45564737428208
490077	490058	-86152	0	15.4765804166545	15.4765804166545
490077	490223	726916	0	5.21892130732658	5.21892130732658
490179	490182	7720	0.047107	0.720302468964532	5.1
490209	490205	-15870	0	5.27391540209412	5.27391540209412
490209	490207	-5420	0	5.64827915675314	5.64827915675314
490209	490218	30577	0	10.9722165165218	10.9722165165218
490209	490219	34814	0.054191	9.31997862945195	9.31997862945195
490209	490223	40003	0	11.2577035029434	11.2577035029434
490209	490224	45161	0	6.13108037289381	6.13108037289381
490212	490218	23783	0	9.39272076962682	9.39272076962682
490212	490219	28020	0.055147	4.47298894706067	5.1
490212	490223	33209	0	6.00779182835953	6.00779182835953
490215	490218	13469	0	5.86239314597353	5.86239314597353
490232	490219	-41976	0.049897	0.338608663207678	5.1
490236	490192	-174288	0	5.13142277841221	5.13142277841221
490236	490219	-53466	0.044484	0.178836006631808	5.1
490265	490270	23782	0	5.3573510875134	5.3573510875134
4902	4869	-133110	0	7.08914350990309	7.08914350990309
4902	4873	-120199	0	5.79136029454923	5.79136029454923
4902	4875	-114611	0	6.62890469256729	6.62890469256729
4902	4876	-109050	0	11.0293773682186	11.0293773682186
4902	4877	-103469	0	11.4407367723112	11.4407367723112
4902	4878	-97748	0.006737	24.0566629426712	24.0566629426712
4902	4879	-91844	0.007504	8.75821737459437	8.75821737459437
4902	4879	-91844	0.007032	8.75821737459437	8.75821737459437
4902	4880	-86344	0.009154	6.43584274232295	6.43584274232295
4902	4881	-81236	0.009154	5.24526957740374	5.24526957740374
4902	4884	-65704	0	6.05678329489358	6.05678329489358
490305	490307	8319	0	5.32812250798264	5.32812250798264
490411	490405	-26487	0	6.61946726412101	6.61946726412101
490411	490406	-21216	0	8.35437732404125	8.35437732404125
490411	490424	66786	0	6.19178745175837	6.19178745175837
490411	490432	101888	0	5.08977423122405	5.08977423122405
490411	490434	107325	0	12.0384135984514	12.0384135984514
490411	490435	112531	0	17.6051032649631	17.6051032649631
490411	490436	117850	0.034037	33.6258831496008	33.6258831496008
490411	490436	117850	0.030756	33.6258831496008	33.6258831496008
490411	490437	123170	0	5.91183671204193	5.91183671204193
490411	490438	128723	0.015597	6.00836286609151	6.00836286609151
490411	490439	134554	0	6.22925798032268	6.22925798032268
490411	490440	140112	0.073265	15.3855412826252	15.3855412826252
490411	490441	145389	0.073265	43.0309436118736	43.0309436118736
490411	490441	145389	0.026017	43.0309436118736	43.0309436118736
490411	490442	150564	0	26.1612180005974	26.1612180005974
490411	490443	155831	0	9.45147460787027	9.45147460787027
490411	490444	161303	0	13.5141966131963	13.5141966131963
490411	490446	172453	0	5.89496026050548	5.89496026050548
490411	490447	177562	0	9.96361307432798	9.96361307432798
490411	490448	182621	0	8.5263071107253	8.5263071107253
490411	490487	336368	0.00505	6.14238267396624	6.14238267396624
490427	490436	36550	0.064166	0	5.1
490427	490440	59387	0.13036	0	5.1
490427	490441	59387	0.13036	0	5.1
490427	490449	105221.5	0.052551	0	5.1
490427	490450	105221.5	0.052551	0	5.1
490427	490451	105221.5	0.052551	0	5.1
490433	490406	-125733	0	7.31028996651851	7.31028996651851
490433	490412	-100804	0	7.38503157422167	7.38503157422167
490433	490413	-95163	0	7.11532916185965	7.11532916185965
490452	490436	76738	0.040574	0	5.1
490452	490440	53901	0.14406	0	5.1
490452	490441	53901	0.14406	0	5.1
490452	490449	8066.5	0.131069	0	5.1
490452	490450	8066.5	0.131069	0	5.1
490452	490451	8066.5	0.131069	0	5.1
490458	490440	-79701	0.118822	0.423139140444493	5.1
490458	490441	-74424	0.118822	0.396511930947253	5.1
490458	490449	-32806	0.131703	0.133148596930662	5.1
490458	490450	31056.5	0.131703	0	5.1
490458	490451	-28118	0.131703	0.111038090781246	5.1
490468	490440	-127297	0.091772	0.757172722905284	5.1
490468	490441	-122020	0.091772	0.738008707099197	5.1
490468	490449	-80402	0.082716	0.530946542528704	5.1
490468	490450	79034.5	0.082716	0	5.1
490468	490451	-75714	0.082716	0.529185221235585	5.1
490471	490440	130651	0.088627	0	5.1
490471	490441	-127701	0.088627	0.57497589203667	5.1
490471	490449	-86083	0.078486	0.406562343978368	5.1
490471	490450	84816.5	0.078486	0	5.1
490471	490451	-81395	0.078486	0.407197480986583	5.1
490479	490440	153562	0.081216	0	5.1
490479	490441	153562	0.081216	0	5.1
490479	490449	107727.5	0.06787	0	5.1
490479	490450	107727.5	0.06787	0	5.1
490479	490451	107727.5	0.06787	0	5.1
490493	490440	-220879	0.062864	0.719965560011768	5.1
490493	490441	-215602	0.062864	0.714183394433682	5.1
490493	490449	-173984	0.047489	0.634620710216308	5.1
490493	490450	172443.5	0.047489	0	5.1
490493	490451	-169296	0.047489	0.653785858406141	5.1
490499	490530	147374	0	5.79282910196898	5.79282910196898
490527	490489	-170062	0	8.6058092637286	8.6058092637286
490527	490490	-164921	0	6.21362533667276	6.21362533667276
490527	490491	-159460	0	5.02077379689602	5.02077379689602
490527	490504	-106628	0	5.44658687425243	5.44658687425243
490527	490530	16216	0	5.47648377922797	5.47648377922797
490535	490487	-219283	0	8.28166611237954	8.28166611237954
490535	490488	-214156	0	8.04007434151108	8.04007434151108
490535	490489	-209004	0	9.423142173556	9.423142173556
490544	490449	-410227	0.113484	1.20188038770222	5.1
490544	490450	408739.5	0.113484	0	5.1
490544	490451	408739.5	0.113484	0	5.1
490548	490539	-37078	0	5.84315752401943	5.84315752401943
490548	490541	-26763	0	12.9283803009067	12.9283803009067
490548	490542	-21544	0	7.31863360974568	7.31863360974568
490548	490545	-12576	0	8.1301775831866	8.1301775831866
490548	490546	-6956	0	5.31180183223791	5.31180183223791
490548	490553	12633	0	7.63762375474492	7.63762375474492
490548	490554	18341	0	10.5079504172512	10.5079504172512
490548	490577	105546	0	5.19819054880323	5.19819054880323
490548	490585	137962	0	5.06760417028329	5.06760417028329
490550	490539	-42658	0.012842	7.16314267185364	7.16314267185364
490550	490541	-32343	0.019808	8.55593007409142	8.55593007409142
490550	490545	-18156	0	6.50189965355626	6.50189965355626
490550	490555	18084	0	5.37162318687079	5.37162318687079
490550	490585	132382	0	5.66773540365986	5.66773540365986
490552	490539	-46083	0.013479	9.86070782052768	9.86070782052768
490552	490541	-35768	0.020721	16.1313629531308	16.1313629531308
490552	490545	-21581	0	8.05028234519956	8.05028234519956
490552	490555	14659	0	5.51139297662808	5.51139297662808
490552	490571	82195	0	5.46766772519917	5.46766772519917
490552	490577	96541	0	9.54350980502361	9.54350980502361
490552	490585	128957	0	8.52794324235394	8.52794324235394
490583	490440	-602298	0.070024	0.578019315580881	5.1
490583	490441	-597021	0.070024	0.587008799923743	5.1
490583	490449	-555403	0.053915	0.634927667605454	5.1
490583	490450	554203.5	0.053915	0	5.1
490583	490451	-550715	0.053915	0.678596771049718	5.1
490583	490542	-150887	0	6.03084361377125	6.03084361377125
49070	49060	-47701	0	7.3105704154028	7.3105704154028
49070	49061	-42115	0	6.08134969167857	6.08134969167857
49070	49062	-36806	0	7.04104866313514	7.04104866313514
49070	49063	-31445	0	5.32960083231801	5.32960083231801
49070	49064	-26208	0	8.97395807280388	8.97395807280388
49070	49066	-15362	0	6.195229923289	6.195229923289
49070	49073	13476	0	5.04091200872418	5.04091200872418
49070	49084	67196	0	5.17108202100479	5.17108202100479
49070	49097	136059	0	6.16559701184814	6.16559701184814
490720	490710	-41139	0	5.13993405839189	5.13993405839189
490720	490718	-4491	0	5.03735713854497	5.03735713854497
490720	490737	68287	0	5.05543087118139	5.05543087118139
490729	490723	-19902	0	5.98139191527551	5.98139191527551
490734	490736	8122	0	5.86717839277596	5.86717839277596
490882	490440	-2029797	0.069078	0	5.1
490882	490441	2027199	0.069078	0	5.1
490882	490878	-15574	0.046313	4.23770776998056	5.1
490882	490884	8224	0.112981	4.18695846524635	5.1
49104	49092	-58684	0.044176	1.07148483895123	5.1
49106	49053	-260843	0	8.41041579698699	8.41041579698699
49106	49055	-249890	0	6.83424826064954	6.83424826064954
49106	49057	-237046	0	6.71991869351805	6.71991869351805
49106	49058	-231987	0	18.0003619295063	18.0003619295063
49106	49059	-226621	0	12.3580364217346	12.3580364217346
49106	49060	-220767	0	16.1516335871144	16.1516335871144
49106	49061	-215181	0	5.53476616876798	5.53476616876798
49106	49062	-209872	0	8.78285667574788	8.78285667574788
49106	49064	-199274	0	6.35705822402951	6.35705822402951
49106	49065	-194000	0	5.09319869042098	5.09319869042098
49106	49073	-159590	0	7.43291115625074	7.43291115625074
49106	49075	-149004	0	7.1238693954128	7.1238693954128
49106	49076	-143366	0	6.9509727813973	6.9509727813973
49106	49077	-137947	0	6.77894762628975	6.77894762628975
49139	49131	30937.5	0.042829	0	5.1
49139	49132	30937.5	0.042829	0	5.1
49139	49135	18805	0.050452	0	5.1
49139	49136	18805	0.050452	0	5.1
49139	49137	11894	0.04323	0	5.1
491598	491572	-117378	0	7.65879629316592	7.65879629316592
491598	491583	-67674	0	7.50934347933592	7.50934347933592
491598	491609	55148	0	5.70472930167804	5.70472930167804
491598	491628	158875	0	5.26994189856545	5.26994189856545
491598	491629	164227	0	6.58193806031497	6.58193806031497
491598	491632	179992	0	5.63601373332175	5.63601373332175
491598	491633	183953	0	5.69954585976795	5.69954585976795
491598	491635	189794	0	8.42137402730275	8.42137402730275
491598	491645	244109	0	22.0306738537318	22.0306738537318
491598	491646	250089	0	5.23894673006141	5.23894673006141
491598	491648	260571	0	5.22189495302537	5.22189495302537
491598	491649	265703	0	17.7440531810683	17.7440531810683
491598	491653	286089	0	8.46055624619495	8.46055624619495
491598	491664	334078	0	7.32744718236875	7.32744718236875
491634	491558	-376703	0	5.33831278363646	5.33831278363646
491634	491625	-43357	0.01752	7.73091847325864	7.73091847325864
491634	491625	-43357	0.009519	7.73091847325864	7.73091847325864
491634	491626	-37908	0.009519	7.72862414113952	7.72862414113952
491634	491628	-27395	0.012807	11.6652955322567	11.6652955322567
491634	491629	-22043	0	7.30730546786114	7.30730546786114
491634	491631	-11358	0	7.25448763061632	7.25448763061632
491634	491632	-6278	0	11.8658606671549	11.8658606671549
491634	491645	57839	0.090616	17.7670740981288	17.7670740981288
491634	491649	79433	0.035246	10.8019953086576	10.8019953086576
491634	491653	99819	0.009316	6.18336513219543	6.18336513219543
491634	491654	105301	0	5.20926154552337	5.20926154552337
491654	491645	46148.5	0.088744	0	5.1
491654	491649	24316	0.059791	0	5.1
491654	491688	160165.5	0.040697	0	5.1
491654	491689	160165.5	0.040697	0	5.1
491654	491690	160165.5	0.040697	0	5.1
491654	491691	160165.5	0.040697	0	5.1
491654	491692	160165.5	0.040697	0	5.1
491663	491632	-150895	0	5.76431180887523	5.76431180887523
491663	491645	-86778	0.05392	3.15102424563062	5.1
491663	491653	-44798	0.013456	6.97537884498642	6.97537884498642
491663	491654	-39316	0	10.3943728594883	10.3943728594883
491663	491670	34384	0.023654	5.2673592913774	5.2673592913774
491663	491670	34384	0.028096	5.2673592913774	5.2673592913774
491663	491671	40223	0.028096	13.5952741684361	13.5952741684361
491663	491671	40223	0.02002	13.5952741684361	13.5952741684361
491663	491672	46034	0.02002	7.2520919317986	7.2520919317986
491663	491688	116554	0.049845	1.06467581120079	5.1
491663	491689	118525	0.049845	1.18577134129899	5.1
491663	491690	119001.5	0.049845	0	5.1
491663	491691	119818	0.049845	0.483493999457772	5.1
491663	491692	122635	0.049845	1.10656019137987	5.1
491676	491688	54839	0.08477	0.655417183541652	5.1
491676	491689	56914.5	0.08477	0	5.1
491676	491690	56914.5	0.08477	0	5.1
491676	491691	58103	0.08477	0.78729994221291	5.1
491676	491692	60920	0.08477	0.712371822950559	5.1
491683	491688	21345.5	0.145434	0	5.1
491683	491688	21276.5	0.148131	0	5.1
491683	491689	21345.5	0.145434	0	5.1
491683	491689	21276.5	0.148131	0	5.1
491683	491690	21345.5	0.145434	0	5.1
491683	491690	21276.5	0.148131	0	5.1
491683	491691	21345.5	0.145434	0	5.1
491683	491691	21276.5	0.148131	0	5.1
491683	491692	21345.5	0.145434	0	5.1
491683	491692	21276.5	0.148131	0	5.1
491689	491654	-157841	0	5.34338720196585	5.34338720196585
491689	491685	-16939	0	9.23993569982354	9.23993569982354
49169	49176	29286	0	6.03597108707787	6.03597108707787
491701	491688	-50203	0.105883	1.38289378387104	5.1
491701	491689	-48232	0.105883	0.572946995928196	5.1
491701	491690	47769.5	0.105883	0	5.1
491701	491691	47769.5	0.105883	0	5.1
491701	491692	-44122	0.105883	1.24058444470869	5.1
491711	491688	-94723	0.068225	0.562777237371225	5.1
491711	491689	-92752	0.068225	0.607093725214775	5.1
491711	491690	91958.5	0.068225	0	5.1
491711	491691	-91459	0.068225	0.640414308308466	5.1
491711	491692	-88642	0.068225	2.39247693705261	5.1
491711	491721	46043	0	5.65050406844448	5.65050406844448
491711	491746	180524	0.012198	5.12312274608163	5.12312274608163
491716	491688	114478.5	0.060013	0	5.1
491716	491689	114478.5	0.060013	0	5.1
491716	491690	114478.5	0.060013	0	5.1
491716	491691	114478.5	0.060013	0	5.1
491716	491692	-110658	0.060013	2.04786614738948	5.1
491721	491688	137588.5	0.053746	0	5.1
491721	491689	137588.5	0.053746	0	5.1
491721	491690	137588.5	0.053746	0	5.1
491721	491691	137588.5	0.053746	0	5.1
491721	491692	137588.5	0.053746	0	5.1
491753	491746	38227.5	0.049925	0	5.1
49175	49163	-45538	0	5.10783852713825	5.10783852713825
49175	49167	-29263	0	9.43563969752	9.43563969752
49175	49170	-23302	0	14.3153270844673	14.3153270844673
49175	49171	-18022	0	8.95258766048056	8.95258766048056
49175	49188	54003	0.022908	6.7478895101338	6.7478895101338
49175	49189	58791	0	10.8711059195328	10.8711059195328
491762	491712	-254349	0	6.03113473749679	6.03113473749679
491786	491781	23840	0.040704	0	5.1
491786	491782	23840	0.040704	0	5.1
491830	491835	23961	0.057515	0.532571732984231	5.1
491838	491835	-10511	0.056346	2.47314080523027	5.1
491839	491835	12069.5	0.064197	0	5.1
491932	491935	17189.5	0.042043	0	5.1
491939	492007	298833	0	5.97709399225489	5.97709399225489
491939	492029	387925	0	6.38328112589201	6.38328112589201
491940	491935	9925.5	0.041444	0	5.1
491945	491935	-22655	0.041984	0.583712956317066	5.1
491947	491926	-56609	0	5.14011893774639	5.14011893774639
491947	491933	-38266	0	7.97421537863417	7.97421537863417
491947	491954	36346	0	6.88506756778227	6.88506756778227
491961	491967	32178	0.026687	7.2294411634532	7.2294411634532
491961	491972	58621	0	6.77730637680291	6.77730637680291
491961	491975	67293	0	12.2968051297375	12.2968051297375
491961	491982	104509	0	5.57981668314501	5.57981668314501
491961	491983	109779	0	5.75779913033766	5.75779913033766
491961	491988	119155	0	6.13292215909245	6.13292215909245
491961	491991	135631	0	5.27278043601405	5.27278043601405
491961	491999	178427	0	7.46434913422087	7.46434913422087
491961	492001	184129	0	9.06559790008968	9.06559790008968
491961	492002	189172	0	6.3482667596999	6.3482667596999
491961	492005	204850	0	8.0303578523766	8.0303578523766
491961	492007	215851	0.014146	9.72710404007225	9.72710404007225
491961	492008	220893	0	8.22738750691516	8.22738750691516
491961	492014	243410	0	8.63627990242745	8.63627990242745
491961	492020	268293	0	5.82398296641472	5.82398296641472
491961	492022	274220	0	7.51056920121238	7.51056920121238
491961	492023	279415	0	12.4500777422906	12.4500777422906
491961	492024	284021	0	5.90001478903242	5.90001478903242
