CD4_ABC_H3K27ac_count_bins	Gene_Name	Mean_Gene_Expression
0	RPL36	3960.5
0	RPL37A	6560.0
0	RPL39	1179.25
0	RPL39L	78.5
0	RPL41	63205.0
0	RPL6	23146.75
0	RPLP1	8925.75
0	RPLP2	22394.0
0	RPN1	2812.25
0	RPN2	1523.25
0	RPP25	111.0
0	RPP38	550.0
0	RPRD2	2132.75
0	RPS10-NUDT3	8305.25
0	RPS10P7	912.5
0	RPS12	7762.0
0	RPS14	5172.75
0	RPS15	16677.0
0	RPS15A	8172.5
0	RPS16P5	43.25
0	RPS19BP1	594.5
0	RPS20	4294.0
0	RPS21	1684.25
0	RPS26P11	1.5
0	RPS27	7741.75
0	RPS2P32	10.75
0	RPS4X	15284.5
0	RPS5	10113.25
0	RPS6	18709.0
0	RPS6KA1	1079.0
0	RPS6KA2	254.5
0	RPS6KA3	3577.0
0	RPS6KA4	160.75
0	RPS6KA6	143.75
0	RPS6KB1	3858.0
0	RPS6KC1	166.5
0	RPS6KL1	340.25
0	RPS7	9099.25
0	RPS9	8577.0
0	RPSA	9454.5
0	RPSAP9	5.5
0	RPUSD2	271.25
0	RRAGA	992.75
0	RRAGC	774.0
0	RRAGD	159.25
0	RRBP1	466.5
0	RREB1	2791.5
0	RRP1	1353.0
0	RRP12	2000.75
0	RRP15	5829.75
0	RRP7A	1088.5
0	RSAD1	1101.5
0	RSAD2	217.5
0	RSBN1	1929.5
0	RSBN1L	2042.75
0	RSC1A1	212.5
0	RSF1	1955.25
0	RSL1D1	7682.0
0	RSPH14	3.0
0	RSPH4A	37.5
0	RSPH6A	9.0
0	RSPH9	84.0
0	RSPRY1	512.75
0	RSRC1	718.0
0	RSRP1	1624.75
0	RTCB	908.25
0	RTN2	15.5
0	RTN3	1455.5
0	RTN4R	35.25
0	RTN4RL1	82.25
0	RTN4RL2	23.5
0	RTTN	2727.25
0	RUBCN	3310.75
0	RUNDC3B	130.25
0	RUNX1	4233.5
0	RUNX1T1	27.75
0	RUNX2	6535.5
0	RUSC1	538.0
0	RUSC2	33.25
0	RUVBL1	2853.5
0	RWDD3	48.75
0	RXFP1	1.5
0	RXFP4	52.5
0	RXRA	234.0
0	RYBP	2573.0
0	RYK	1121.25
0	RYR1	362.75
0	RYR3	793.25
0	S100A10	1114.0
0	S100A11	3460.75
0	S100A12	0.75
0	S100A2	2.0
0	S100A4	228.5
0	S100A5	13.5
0	S100A6	431.5
0	S100A8	5.75
0	S100A9	4.75
0	S100P	5.5
0	S100PBP	1848.5
0	S100Z	8.75
0	S1PR2	190.5
0	S1PR3	334.0
0	S1PR5	50.0
0	SAA1	3.5
0	SAAL1	953.75
0	SACM1L	1821.5
0	SALL2	74.75
0	SALL4	60.0
0	SAMD13	5.0
0	SAMD14	34.25
0	SAMD3	575.25
0	SAMD4A	281.75
0	SAMD4B	2697.5
0	SAMD7	9.5
0	SAMD8	1835.0
0	SAMD9L	550.25
0	SAMM50	1638.0
0	SAP18	852.25
0	SAP30BP	724.75
0	SAP30L	273.0
0	SAPCD1	44.0
0	SAPCD2	43.75
0	SAR1A	4859.0
0	SARM1	599.5
0	SART1	685.5
0	SART3	3865.25
0	SAT1	465.0
0	SATB2	155.25
0	SATL1	834.5
0	SAXO1	72.0
0	SAYSD1	357.5
0	SBF1	1206.0
0	SBF2	1552.0
0	SBNO2	1196.25
0	SCAI	2333.25
0	SCAMP1	613.25
0	SCAMP2	2938.5
0	SCAMP3	1742.25
0	SCAMP5	54.0
0	SCAND2P	1723.0
0	SCAP	1505.5
0	SCAPER	823.25
0	SCARB1	1159.25
0	SCARF1	81.75
0	SCARF2	8.5
0	SCART1	76.0
0	SCD5	1899.0
0	SCFD1	969.0
0	SCFD2	1076.25
0	SCG3	93.5
0	SCGB3A1	12.25
0	SCGB3A2	430.5
0	SCIMP	808.5
0	SCIN	503.5
0	SCN1A	77.25
0	SCN2A	84.5
0	SCN3B	167.25
0	SCN4B	3.75
0	SCN5A	4.5
0	SCN7A	78.0
0	SCN8A	146.75
0	SCN9A	196.5
0	SCNM1	1136.5
0	SCNN1A	107.75
0	SCO2	142.0
0	SCOC	205.5
0	SCP2	1081.0
0	SCPEP1	352.75
0	SCRG1	551.75
0	SCRIB	187.25
0	SCRN1	112.75
0	SCRN2	62.0
0	SCUBE1	50.25
0	SCUBE3	260.5
0	SCX	6.0
0	SCYL1	610.0
0	SCYL3	569.75
0	SDAD1	479.75
0	SDC1	6.25
0	SDC3	38.5
0	SDC4	874.75
0	SDCBP	1094.25
0	SDCBP2	10.25
0	SDHAF3	109.5
0	SDHAF4	216.25
0	SDK1	33.75
0	SDR16C6P	10.75
0	SDR42E1	367.0
0	SDS	99.5
0	SEBOX	33.75
0	SEC11A	1432.5
0	SEC11C	363.75
0	SEC13	1567.0
0	SEC14L1	876.5
0	SEC16A	5315.75
0	SEC16B	1.5
0	SEC22B	2433.5
0	SEC23IP	3859.75
0	SEC24C	1889.0
0	SEC24D	2403.75
0	SEC31B	1000.25
0	SEC61A1	3488.25
0	SEC61G	177.0
0	SEC63	4627.25
0	SECISBP2L	617.75
0	SELENBP1	14.25
0	SELPLG	5435.75
0	SEMA3A	5.5
0	SEMA3B	26.75
0	SEMA3C	42.5
0	SEMA3D	45.5
0	SEMA3E	28.0
0	SEMA3G	79.25
0	SEMA4F	312.75
0	SEMA5A	263.75
0	SEMA5B	104.75
0	SEMA6A	235.25
0	SEMA6C	73.75
0	SEMA7A	2612.25
0	SENP1	1561.0
0	SENP3	736.5
0	SENP6	2797.0
0	SENP7	2538.0
0	SEPHS1	1114.0
0	SERBP1	42077.75
0	SERF1A	48.0
0	SERF2	2495.75
0	SERHL2	191.25
0	SERPINA1	10.0
0	SERPINB10	200.5
0	SERPINB11	20.5
0	SERPINB2	11.75
0	SERPINB5	9.25
0	SERPIND1	62.0
0	SERPINE2	597.25
0	SERPINE3	18.5
0	SERPINF1	207.5
0	SERPINH1	290.25
0	SERPINI1	19.0
0	SERTAD1	329.0
0	SERTAD2	1514.25
0	SERTAD3	56.0
0	SESTD1	110.5
0	SETBP1	63.5
0	SETD1B	3351.25
0	SETD2	7468.5
0	SETD7	1985.25
0	SETD9	56.0
0	SETDB1	1418.75
0	SETDB2	1140.0
0	SETMAR	387.5
0	SETX	5697.5
0	SEZ6	23.25
0	SF3A3	1588.75
0	SF3B2	5929.25
0	SF3B6	250.25
0	SFI1	2531.25
0	SFMBT2	1774.5
0	SFRP5	1.25
0	SFT2D1	278.0
0	SFT2D3	53.0
0	SFTA3	3.25
0	SFXN1	5070.75
0	SFXN4	402.75
0	SGCA	3.25
0	SGK1	1278.25
0	SGMS1	1025.5
0	SGMS2	5.0
0	SGO2	444.25
0	SGPL1	3915.5
0	SGPP2	761.5
0	SGSM1	167.75
0	SGTA	798.0
0	SH2B1	390.0
0	SH2D1A	385.75
0	SH2D1B	12.5
0	SH2D2A	2891.5
0	SH2D3A	1513.75
0	SH2D3C	623.5
0	SH2D4B	2.5
0	SH2D6	37.25
0	SH2D7	2.25
0	SH3BGR	7.0
0	SH3BGRL2	17.75
0	SH3BP2	1739.5
0	SH3BP4	10.0
0	SH3BP5	1609.0
0	SH3BP5L	179.5
0	SH3D19	216.0
0	SH3GL1	910.0
0	SH3GL1P2	2.5
0	SH3GL3	61.75
0	SH3KBP1	14088.75
0	SH3PXD2A	642.75
0	SH3RF1	28.25
0	SH3RF2	120.25
0	SH3TC1	131.75
0	SH3TC2	141.5
0	SH3YL1	928.25
0	SHANK1	1.5
0	SHANK2	25.0
0	SHANK3	2.25
0	SHB	10.5
0	SHC1	1906.25
0	SHC4	567.75
0	SHH	9.75
0	SHISA2	94.75
0	SHISA5	2301.75
0	SHISA8	12.75
0	SHISA9	322.25
0	SHKBP1	1742.75
0	SHMT2	3693.75
0	SHOC2	1181.75
0	SHOX	2011.75
0	SHQ1	843.5
0	SHROOM3	19.0
0	SHTN1	78.5
0	SIAE	852.25
0	SIAH3	55.0
0	SIDT2	1356.75
0	SIGIRR	374.75
0	SIGLEC10	691.5
0	SIGLEC12	2.75
0	SIGLEC15	94.75
0	SIGLEC8	94.25
0	SIGLEC9	23.5
0	SIGMAR1	2447.0
0	SIK2	1128.25
0	SIKE1	790.25
0	SIM1	66.75
0	SIM2	167.25
0	SIMC1	518.5
0	SIN3A	5263.25
0	SIN3B	855.25
0	SIPA1L2	216.0
0	SIRPA	9.25
0	SIRPB1	154.5
0	SIRPB2	40.25
0	SIRPG	971.25
0	SIRT1	843.5
0	SIT1	230.25
0	SIX4	202.75
0	SIX5	21.25
0	SKAP1	1497.5
0	SKAP2	81.25
0	SKOR1	17.0
0	SKP1	3029.25
0	SLA	4581.5
0	SLA2	1617.0
0	SLAIN1	738.5
0	SLAMF7	725.75
0	SLAMF8	66.25
0	SLC10A1	101.75
0	SLC10A3	411.5
0	SLC10A5	16.25
0	SLC10A7	279.25
0	SLC12A1	17.75
0	SLC12A4	202.0
0	SLC12A5	9.25
0	SLC12A8	260.25
0	SLC13A1	3.5
0	SLC13A4	215.0
0	SLC13A5	332.25
0	SLC14A1	422.5
0	SLC14A2	257.25
0	SLC15A3	78.75
0	SLC15A4	1091.25
0	SLC16A10	1597.5
0	SLC16A11	15.25
0	SLC16A13	215.25
0	SLC16A14	28.5
0	SLC16A2	31.75
0	SLC16A5	87.75
0	SLC17A3	1.5
0	SLC17A4	8.5
0	SLC17A5	292.0
0	SLC17A9	261.25
0	SLC18A1	7.5
0	SLC18B1	261.25
0	SLC19A1	851.5
0	SLC19A2	174.5
0	SLC19A3	394.75
0	SLC1A5	5850.25
0	SLC20A1	1689.75
0	SLC20A2	543.0
0	SLC22A13	100.0
0	SLC22A18	230.75
0	SLC22A18AS	4.25
0	SLC22A2	13.5
0	SLC22A25	56.75
0	SLC22A3	1.25
0	SLC22A5	721.25
0	SLC22A9	76.0
0	SLC23A1	82.25
0	SLC24A2	116.5
0	SLC24A3	1.25
0	SLC24A4	403.25
0	SLC25A10	148.75
0	SLC25A12	466.25
0	SLC25A13	107.0
0	SLC25A14	154.0
0	SLC25A15	108.5
0	SLC25A17	363.5
0	SLC25A24	296.25
0	SLC25A26	483.5
0	SLC25A3	4911.0
0	SLC25A34	226.25
0	SLC25A37	1762.5
0	SLC25A43	146.25
0	SLC25A46	1454.75
0	SLC25A47	4.5
0	SLC25A48	20.5
0	SLC25A51	1910.5
0	SLC26A1	69.0
0	SLC26A10	9.25
0	SLC26A3	5.0
0	SLC26A5	14.5
0	SLC26A8	444.0
0	SLC27A4	259.25
0	SLC27A5	964.75
0	SLC28A3	7.25
0	SLC29A1	4323.5
0	SLC29A2	389.25
0	SLC29A3	173.0
0	SLC29A4	525.75
0	SLC2A12	16.5
0	SLC2A13	147.25
0	SLC2A4	45.0
0	SLC2A4RG	484.5
0	SLC2A5	215.25
0	SLC2A6	189.75
0	SLC2A8	38.0
0	SLC2A9	33.25
0	SLC30A1	313.5
0	SLC30A10	3.25
0	SLC30A2	58.5
0	SLC30A4	1616.25
0	SLC30A5	1713.0
0	SLC30A8	29.0
0	SLC30A9	1485.0
0	SLC31A2	168.75
0	SLC34A1	0.5
0	SLC35A5	276.75
0	SLC35B2	497.75
0	SLC35B4	1501.75
0	SLC35C2	1025.0
0	SLC35E1	2777.25
0	SLC35E3	2986.0
0	SLC35E4	358.5
0	SLC35F1	93.0
0	SLC35F2	1136.25
0	SLC35F4	18.5
0	SLC35F5	846.75
0	SLC35F6	701.75
0	SLC35G1	110.5
0	SLC35G2	112.25
0	SLC35G5	16.25
0	SLC36A1	483.5
0	SLC36A3	73.0
0	SLC37A1	434.0
0	SLC38A10	768.5
0	SLC38A2	10246.25
0	SLC38A3	21.5
0	SLC38A6	537.75
0	SLC38A7	570.5
0	SLC38A9	218.75
0	SLC39A13	428.0
0	SLC39A14	1024.0
0	SLC39A2	3.0
0	SLC39A4	1009.25
0	SLC39A8	554.5
0	SLC39A9	1924.75
0	SLC40A1	212.75
0	SLC41A2	313.0
0	SLC43A1	319.75
0	SLC43A2	236.0
0	SLC44A1	863.75
0	SLC44A3	1.25
0	SLC45A2	2.25
0	SLC46A1	270.25
0	SLC46A3	416.75
0	SLC47A1	638.5
0	SLC47A2	29.0
0	SLC48A1	664.5
0	SLC4A1	721.75
0	SLC4A10	79.25
0	SLC4A2	568.0
0	SLC4A4	80.5
0	SLC4A5	415.0
0	SLC4A7	1238.5
0	SLC4A8	557.5
0	SLC4A9	4.0
0	SLC50A1	1374.25
0	SLC51A	267.25
0	SLC52A1	297.75
0	SLC52A3	50.0
0	SLC5A1	6.0
0	SLC5A10	348.5
0	SLC5A12	50.75
0	SLC5A2	338.25
0	SLC5A9	4.5
0	SLC6A12	4.25
0	SLC6A14	94.0
0	SLC6A16	78.25
0	SLC6A17	8.75
0	SLC6A2	4.5
0	SLC6A4	134.25
0	SLC6A6	1917.75
0	SLC6A9	605.75
0	SLC7A13	28.25
0	SLC7A2	14.75
0	SLC7A5	19908.5
0	SLC7A6	2647.25
0	SLC8A3	0.75
0	SLC8B1	1117.0
0	SLC9A1	654.5
0	SLC9A2	8.25
0	SLC9A3	268.75
0	SLC9A3R1	3785.25
0	SLC9A3R2	21.75
0	SLC9A4	348.5
0	SLC9A5	53.5
0	SLC9A6	1003.5
0	SLC9A7P1	6.0
0	SLC9A8	606.75
0	SLC9A9	305.0
0	SLC9B1	87.25
0	SLC9B2	593.25
0	SLCO2A1	94.75
0	SLCO3A1	1354.25
0	SLCO5A1	151.75
0	SLF2	1332.75
0	SLFNL1	221.5
0	SLIT1	47.5
0	SLITRK3	5.0
0	SLITRK4	57.5
0	SLK	2599.0
0	SLMAP	3267.25
0	SLTM	4192.75
0	SLX4IP	597.75
0	SMAD1	153.5
0	SMAD3	4035.25
0	SMAD5	781.75
0	SMAD7	566.5
0	SMAGP	298.5
0	SMAP1	732.0
0	SMARCA1	8.5
0	SMARCA2	7030.25
0	SMARCA4	6912.25
0	SMARCAD1	1513.75
0	SMARCAL1	831.5
0	SMARCC1	10680.5
0	SMARCC2	2741.0
0	SMARCD2	832.25
0	SMARCD3	62.0
0	SMC4	1064.75
0	SMC6	546.75
0	SMCO1	4.5
0	SMCO4	165.5
0	SMG1	13068.0
0	SMG1P2	88.75
0	SMG1P3	2022.75
0	SMG1P7	541.25
0	SMG7	6190.5
0	SMIM1	4.0
0	SMIM10	6.5
0	SMIM10L2A	6.5
0	SMIM12	548.75
0	SMIM18	12.5
0	SMIM22	11.0
0	SMIM24	1.25
0	SMIM5	78.75
0	SMKR1	20.75
0	SMN1	412.25
0	SMN2	809.25
0	SMNDC1	829.25
0	SMOC1	80.0
0	SMOX	80.75
0	SMPD1	446.75
0	SMPD3	209.75
0	SMPDL3A	2.5
0	SMPDL3B	15.25
0	SMTNL1	111.75
0	SMUG1	275.0
0	SMURF1	343.5
0	SMURF2	1614.75
0	SMYD2	946.25
0	SMYD3	219.0
0	SMYD5	468.0
0	SNAI1	22.25
0	SNAI3	99.75
0	SNAPC3	2717.75
0	SNAPC4	784.5
0	SNAPC5	364.0
0	SNCA	11.0
0	SNCAIP	24.25
0	SNCG	3.25
0	SNED1	798.0
0	SNF8	1468.5
0	SNPH	124.75
0	SNRNP35	837.0
0	SNRNP48	271.0
0	SNRPA	1494.5
0	SNRPA1	1636.25
0	SNRPB	665.25
0	SNRPC	396.75
0	SNRPD2	1827.5
0	SNRPE	556.0
0	SNRPF	803.75
0	SNRPG	301.25
0	SNRPN	1368.5
0	SNTA1	30.0
0	SNTB2	2435.0
0	SNTG1	96.0
0	SNU13	232.25
0	SNUPN	1656.75
0	SNX1	1689.25
0	SNX10	201.25
0	SNX11	1096.5
0	SNX12	1063.25
0	SNX13	635.0
0	SNX18	549.25
0	SNX2	760.75
0	SNX24	62.25
0	SNX27	8557.75
0	SNX29P2	379.75
0	SNX30	345.75
0	SNX32	72.0
0	SNX33	155.25
0	SNX6	957.0
0	SOAT1	1725.25
0	SOAT2	0.75
0	SOBP	30.5
0	SOCS1	634.75
0	SOCS3	2627.0
0	SOCS7	2385.25
0	SOGA1	301.5
0	SOGA3	3.75
0	SOHLH2	12.25
0	SORBS1	64.5
0	SORBS2	103.75
0	SORCS3	32.25
0	SOS2	837.75
0	SOSTDC1	2.0
0	SOWAHD	1.5
0	SOX15	10.5
0	SOX2	24.75
0	SOX4	56.5
0	SOX6	99.75
0	SOX7	92.0
0	SOX8	54.25
0	SP2	2298.75
0	SP4	5094.25
0	SP6	5.5
0	SP7	11.25
0	SPACA5	4.0
0	SPACA6	361.5
0	SPAG1	393.25
0	SPAG16	85.25
0	SPAG17	7.5
0	SPAG9	2340.25
0	SPARCL1	18.25
0	SPAST	2386.0
0	SPATA13	3202.75
0	SPATA20	155.0
0	SPATA21	120.75
0	SPATA25	6.25
0	SPATA3	1.5
0	SPATA4	3.0
0	SPATA6L	461.0
0	SPATA9	9.0
0	SPATC1	2.0
0	SPATS2L	1209.5
0	SPC25	1236.75
0	SPCS2	560.25
0	SPCS3	2069.5
0	SPDL1	989.75
0	SPDYA	47.75
0	SPDYE3	862.5
0	SPDYE4	7.5
0	SPDYE5	783.0
0	SPDYE7P	2.25
0	SPECC1	864.0
0	SPECC1L	1236.75
0	SPEF1	2.0
0	SPEF2	336.75
0	SPEG	104.5
0	SPG7	5655.0
0	SPHK1	183.0
0	SPIDR	1144.0
0	SPIN1	724.5
0	SPIN2A	364.75
0	SPIN2B	60.5
0	SPIN3	1244.0
0	SPIN4	78.5
0	SPINK1	67.25
0	SPINK2	1.5
0	SPINK7	1.25
0	SPINK9	238.0
0	SPINT1	83.75
0	SPIRE1	160.25
0	SPOCD1	49.0
0	SPOCK2	15768.75
0	SPON1	76.75
0	SPON2	270.5
0	SPOPL	1820.5
0	SPP1	0.5
0	SPP2	84.5
0	SPR	27.5
0	SPRED2	372.75
0	SPRN	32.25
0	SPRTN	256.5
0	SPRY1	558.75
0	SPRY2	10.5
0	SPRY3	55.0
0	SPRY4	381.75
0	SPRYD4	1711.75
0	SPSB1	428.0
0	SPSB2	209.25
0	SPSB4	15.5
0	SPTAN1	11203.75
0	SPTB	96.75
0	SPTBN1	12167.0
0	SPTBN2	16.75
0	SPTBN5	28.75
0	SPTLC2	1287.25
0	SPTLC3	312.75
0	SPTSSB	1.5
0	SQSTM1	2039.75
0	SRA1	240.75
0	SRC	69.0
0	SRCAP	6338.0
0	SRD5A2	3.0
0	SREBF1	1294.5
0	SREBF2	4098.25
0	SRGAP1	721.5
0	SRGAP3	716.75
0	SRL	44.5
0	SRP14	5550.75
0	SRP72	2782.75
0	SRPK1	1099.5
0	SRPK3	93.25
0	SRPRB	2705.25
0	SRPX2	24.75
0	SRR	304.5
0	SRRM2	31642.5
0	SRRM5	40.0
0	SRSF2	8109.5
0	SRSF5	15831.0
0	SRSF7	4726.75
0	SRSF8	1034.5
0	SS18	2890.25
0	SSB	1699.5
0	SSBP2	2446.25
0	SSBP3	1491.25
0	SSBP4	321.75
0	SSC4D	9.0
0	SSPO	16.25
0	SSR1	3734.75
0	SSR2	2817.5
0	SSTR2	999.25
0	SSTR3	112.75
0	SSX5	183.5
0	ST18	105.0
0	ST20	97.5
0	ST3GAL1	2175.5
0	ST3GAL2	1569.75
0	ST3GAL3	2023.5
0	ST3GAL4	98.75
0	ST3GAL6	103.5
0	ST6GALNAC3	7.5
0	ST6GALNAC5	2.25
0	ST7	281.75
0	ST7L	615.25
0	ST8SIA1	1554.0
0	ST8SIA3	3.75
0	ST8SIA4	1597.0
0	ST8SIA6	58.0
0	STAB1	7.25
0	STAB2	170.25
0	STAC2	342.5
0	STAC3	31.5
0	STAG3	506.25
0	STAG3L5P	596.75
0	STAM2	2828.5
0	STAMBP	439.5
0	STAMBPL1	950.5
0	STAP1	56.0
0	STAP2	286.75
0	STARD10	152.0
0	STARD13	0.5
0	STARD3NL	419.5
0	STARD7	6430.5
0	STARD8	198.5
0	STAT4	2237.0
0	STAU1	2688.0
0	STAU2	536.75
0	STBD1	4.25
0	STEAP1B	2.5
0	STEAP2	312.75
0	STEAP4	1417.5
0	STIL	271.75
0	STIP1	6397.0
0	STK11	401.5
0	STK11IP	313.75
0	STK24	3181.25
0	STK31	155.5
0	STK32A	6.25
0	STK32C	44.25
0	STK33	295.75
0	STK40	1228.5
0	STKLD1	54.5
0	STMN1	523.0
0	STMN4	3.75
0	STMND1	285.75
0	STOM	762.0
0	STOML1	394.5
0	STOX1	34.0
0	STPG2	8.75
0	STRA6	119.0
0	STRADA	1447.5
0	STRN3	2151.5
0	STRN4	599.0
0	STT3A	4283.5
0	STX18	893.0
0	STX1A	183.5
0	STX1B	54.75
0	STX2	1425.25
0	STX3	300.0
0	STX6	909.5
0	STX7	556.0
0	STXBP1	508.75
0	STXBP5	1600.25
0	STXBP5L	12.5
0	STXBP6	16.5
0	STYXL1	54.25
0	SUB1	1215.5
0	SUCLG1	1203.25
0	SUCLG2	1039.5
0	SUDS3	697.0
0	SUFU	709.75
0	SULF1	45.0
0	SULF2	221.5
0	SULT1B1	3116.75
0	SULT1C2	143.75
0	SULT1C2P1	45.75
0	SULT1E1	21.0
0	SUMF1	329.5
0	SUMO1	3651.75
0	SUMO2	1669.25
0	SUN1	2405.75
0	SUN3	273.75
0	SUOX	511.25
0	SUPT16H	4260.5
0	SUPT20H	3069.75
0	SUPT3H	570.0
0	SUPT4H1	1384.75
0	SUPT6H	5070.25
0	SUPV3L1	1820.5
0	SURF1	75.5
0	SURF2	358.25
0	SURF6	1057.5
0	SUSD1	91.25
0	SUSD2	41.25
0	SUSD4	121.25
0	SUSD6	3659.75
0	SUV39H1	613.0
0	SUZ12P1	937.5
0	SV2C	148.25
0	SVEP1	10.25
0	SVIL	1878.75
0	SVOPL	3.75
0	SWSAP1	658.25
0	SYBU	2.5
0	SYCE1	6.5
0	SYCE1L	15.0
0	SYDE1	5.5
0	SYF2	1537.0
0	SYN1	14.75
0	SYN2	1.0
0	SYNC	20.75
0	SYNE2	9141.5
0	SYNE3	1936.25
0	SYNGAP1	17793.0
0	SYNGR3	14.5
0	SYNM	65.0
0	SYNPO	78.5
0	SYNPO2L	72.5
0	SYP	232.5
0	SYPL1	620.0
0	SYT10	1.75
0	SYT13	42.0
0	SYT14	81.25
0	SYT15	118.0
0	SYT2	202.25
0	SYT7	9.0
0	SYT8	24.75
0	SYTL4	139.5
0	TACC1	8159.0
0	TACR1	48.25
0	TACR2	148.25
0	TADA2B	1205.5
0	TAF10	1742.0
0	TAF15	4961.25
0	TAF1C	980.75
0	TAF1L	80.0
0	TAF2	1797.5
0	TAF4	736.5
0	TAF4B	656.5
0	TAF5	106.5
0	TAF6L	215.75
0	TAF7	1600.25
0	TAF7L	6.75
0	TAF9	1065.75
0	TAGLN	167.75
0	TAGLN3	4.0
0	TAL1	111.75
0	TAMM41	468.75
0	TANC2	2245.0
0	TANGO2	1252.25
0	TANGO6	1363.0
0	TANK	850.25
0	TAOK2	716.5
0	TAOK3	1965.75
0	TAS2R13	6.75
0	TAS2R14	113.0
0	TAS2R19	17.5
0	TAS2R20	28.75
0	TAS2R3	7.75
0	TAS2R31	17.75
0	TAS2R42	2.75
0	TAS2R46	22.75
0	TAS2R50	9.5
0	TASP1	339.75
0	TATDN2	1196.25
0	TAX1BP1	2117.0
0	TBC1D1	1435.5
0	TBC1D12	260.25
0	TBC1D16	89.5
0	TBC1D17	1327.0
0	TBC1D23	636.75
0	TBC1D2B	1852.75
0	TBC1D31	883.25
0	TBC1D3P5	6.0
0	TBC1D4	5938.0
0	TBC1D5	1724.75
0	TBC1D7	237.75
0	TBC1D8	294.75
0	TBC1D8B	4888.75
0	TBCEL	223.5
0	TBKBP1	750.0
0	TBL1X	1032.25
0	TBPL2	16.25
0	TBR1	9.75
0	TBRG4	976.25
0	TBX1	61.5
0	TBX2	5.25
0	TBX20	4.25
0	TBX21	885.0
0	TBX6	154.5
0	TCAIM	361.5
0	TCAM1P	44.25
0	TCEA1	2947.0
0	TCEA2	157.0
0	TCEA3	364.0
0	TCEAL1	33.5
0	TCEAL3	67.25
0	TCEAL4	650.25
0	TCEANC	190.75
0	TCERG1	6924.75
0	TCERG1L	13.0
0	TCF12	3340.0
0	TCF20	4386.0
0	TCF24	16.5
0	TCF3	2590.75
0	TCF4	851.75
0	TCF7	11007.5
0	TCF7L2	112.5
0	TCFL5	194.25
0	TCHH	4.75
0	TCN1	9.25
0	TCP1	8712.25
0	TCP10L	11.75
0	TCP10L2	1.25
0	TCP11L1	263.5
0	TCP11L2	2214.0
0	TCTE1	45.0
0	TCTN1	846.0
0	TDGF1P3	70.0
0	TDRD12	140.75
0	TDRD3	649.75
0	TDRD7	232.75
0	TDRD9	31.5
0	TDRKH	270.75
0	TDRP	14.5
0	TEAD1	18.25
0	TEAD2	21.25
0	TEAD4	4.75
0	TECRL	23.5
0	TEDDM1	45.5
0	TEFM	560.75
0	TEKT2	10.5
0	TEKT4	9.25
0	TEP1	1632.75
0	TEPP	122.25
0	TERB2	137.75
0	TERF1	815.5
0	TES	1514.5
0	TESC	70.75
0	TESK1	1426.75
0	TET1	192.0
0	TEX10	844.0
0	TEX101	7.25
0	TEX12	2.75
0	TEX14	12.75
0	TEX2	1144.0
0	TEX261	1162.75
0	TEX29	5.25
0	TEX35	21.75
0	TEX9	231.0
0	TF	575.0
0	TFAM	2101.0
0	TFAP2A	4.25
0	TFAP2E	85.5
0	TFB1M	305.5
0	TFDP1	5091.0
0	TFDP2	939.75
0	TFEB	131.5
0	TFF2	7.75
0	TFIP11	1950.5
0	TFPI	1230.25
0	TFR2	423.75
0	TFRC	6194.75
0	TG	47.75
0	TGDS	539.25
0	TGFA	9.0
0	TGFB1	1220.5
0	TGFB1I1	69.75
0	TGFB3	190.5
0	TGFBI	25.25
0	TGFBR1	826.5
0	TGFBRAP1	1389.25
0	TGM1	98.75
0	TGM4	14.0
0	TGM5	8.5
0	TGOLN2	5693.5
0	TGS1	1458.75
0	THAP1	308.75
0	THAP4	337.0
0	THBD	5.75
0	THBS1	95.75
0	THBS2	5.0
0	THBS3	152.5
0	THEM4	2406.5
0	THEM5	63.75
0	THEMIS	716.75
0	THEMIS2	1056.5
0	THG1L	452.0
0	THNSL1	124.25
0	THOC1	606.75
0	THOC2	2156.75
0	THOC5	2392.75
0	THSD1	3.25
0	THSD4	36.75
0	THSD7A	6.25
0	THUMPD2	146.25
0	THY1	5.25
0	TIA1	2424.25
0	TIAF1	300.25
0	TIAM2	380.0
0	TICAM1	2254.75
0	TIE1	179.0
0	TIFA	268.0
0	TIGD7	14.5
0	TIMM10B	709.5
0	TIMM23	1291.25
0	TIMP1	404.75
0	TINAGL1	123.25
0	TINF2	1397.0
0	TIPIN	1610.25
0	TIRAP	463.25
0	TJAP1	1531.75
0	TJP2	450.25
0	TK2	181.25
0	TKT	1134.75
0	TKTL1	28.0
0	TLCD1	100.25
0	TLCD2	793.25
0	TLDC2	1155.25
0	TLE1	25.75
0	TLE2	100.5
0	TLE4	2190.0
0	TLE6	4.0
0	TLK1	9040.5
0	TLN2	88.75
0	TLR1	145.5
0	TLR10	105.5
0	TLR3	148.5
0	TLR4	12.75
0	TLR9	66.0
0	TM2D1	817.75
0	TM2D2	420.75
0	TM2D3	1660.0
0	TM4SF18	31.5
0	TM7SF2	144.5
0	TM9SF2	1890.5
0	TM9SF3	1198.0
0	TM9SF4	2384.75
0	TMA16	678.0
0	TMBIM6	7447.5
0	TMBIM7P	10.5
0	TMC1	42.0
0	TMC4	425.0
0	TMC6	4170.25
0	TMCC1	1116.5
0	TMCC2	81.25
0	TMCC3	110.5
0	TMCO1	488.5
0	TMCO3	595.75
0	TMCO5B	10.0
0	TMCO6	520.0
0	TMED10	2425.5
0	TMED2	4510.0
0	TMED3	815.0
